dimension_type,dimension_value,dimension_label,doctor_model,n_cases,n_trajectories,primary_score_mean,primary_score_ci95_low,primary_score_ci95_high,primary_score_median,strong_or_above_rate,closed_success_rate,open_at_100_rate,runtime_error_rate,mean_turns,rank_within_dimension
primary_friction,medication_confusion_or_execution_failure,primary_friction: medication_confusion_or_execution_failure,Qwen3.8-Max,12,12,2.9583333333333335,2.5,3.4166666666666665,3.0,0.08333333333333333,1.0,0.0,0.0,30.75,5.0
primary_friction,misstated_family_or_patient_information,primary_friction: misstated_family_or_patient_information,DeepSeek-V3.2,12,12,3.125,2.7083333333333335,3.5416666666666665,3.25,0.16666666666666666,1.0,0.0,0.0,26.416666666666668,4.0
primary_friction,misstated_family_or_patient_information,primary_friction: misstated_family_or_patient_information,DeepSeek-V4-Pro,12,12,3.2916666666666665,2.9583333333333335,3.7083333333333335,3.0,0.16666666666666666,1.0,0.0,0.0,32.166666666666664,3.0
primary_friction,misstated_family_or_patient_information,primary_friction: misstated_family_or_patient_information,Doubao-Seed-2.0-lite,12,12,2.4166666666666665,1.8333333333333333,3.0833333333333335,2.5,0.08333333333333333,1.0,0.0,0.0,20.75,10.0
primary_friction,misstated_family_or_patient_information,primary_friction: misstated_family_or_patient_information,GLM-5,12,12,3.0416666666666665,2.375,3.7083333333333335,3.0,0.3333333333333333,1.0,0.0,0.0,18.666666666666668,6.0
primary_friction,misstated_family_or_patient_information,primary_friction: misstated_family_or_patient_information,GPT-5.4,12,12,3.625,3.0416666666666665,4.208333333333333,3.5,0.3333333333333333,1.0,0.0,0.0,28.5,2.0
primary_friction,misstated_family_or_patient_information,primary_friction: misstated_family_or_patient_information,GPT-5.6 Sol,12,12,3.75,3.0,4.416666666666667,3.75,0.5,0.9166666666666666,0.08333333333333333,0.0,24.5,1.0
primary_friction,misstated_family_or_patient_information,primary_friction: misstated_family_or_patient_information,Kimi K2,12,12,2.9166666666666665,2.0,3.8333333333333335,3.0,0.3333333333333333,1.0,0.0,0.0,19.333333333333332,7.5
primary_friction,misstated_family_or_patient_information,primary_friction: misstated_family_or_patient_information,MiniMax M3,12,12,2.9166666666666665,2.2916666666666665,3.5416666666666665,3.0,0.16666666666666666,0.75,0.08333333333333333,0.16666666666666666,20,7.5
primary_friction,misstated_family_or_patient_information,primary_friction: misstated_family_or_patient_information,Qwen3-30B-A3B-Instruct-2507,12,12,2.5833333333333335,1.9166666666666667,3.2916666666666665,2.5,0.16666666666666666,1.0,0.0,0.0,18.916666666666668,9.0
primary_friction,misstated_family_or_patient_information,primary_friction: misstated_family_or_patient_information,Qwen3.8-Max,12,12,3.0833333333333335,2.3333333333333335,3.7916666666666665,3.0,0.3333333333333333,1.0,0.0,0.0,19.583333333333332,5.0
primary_friction,privacy_stigma_or_sensitive_history,primary_friction: privacy_stigma_or_sensitive_history,DeepSeek-V3.2,12,12,3.0833333333333335,2.3333333333333335,3.8333333333333335,3.25,0.25,0.8333333333333334,0.08333333333333333,0.08333333333333333,26.666666666666668,2.0
primary_friction,privacy_stigma_or_sensitive_history,primary_friction: privacy_stigma_or_sensitive_history,DeepSeek-V4-Pro,12,12,2.4583333333333335,1.875,3.0833333333333335,2.0,0.08333333333333333,0.75,0.16666666666666666,0.08333333333333333,27.916666666666668,6.0
primary_friction,privacy_stigma_or_sensitive_history,primary_friction: privacy_stigma_or_sensitive_history,Doubao-Seed-2.0-lite,12,12,2.0,1.5833333333333333,2.4583333333333335,1.75,0,0.8333333333333334,0.08333333333333333,0.08333333333333333,18.5,9.0
primary_friction,privacy_stigma_or_sensitive_history,primary_friction: privacy_stigma_or_sensitive_history,GLM-5,12,12,2.2916666666666665,1.8333333333333333,2.75,2.0,0,0.9166666666666666,0.0,0.08333333333333333,10.416666666666666,7.5
primary_friction,privacy_stigma_or_sensitive_history,primary_friction: privacy_stigma_or_sensitive_history,GPT-5.4,12,12,2.75,2.3333333333333335,3.1666666666666665,3.0,0.08333333333333333,0.9166666666666666,0.0,0.08333333333333333,12.333333333333334,4.0
primary_friction,privacy_stigma_or_sensitive_history,primary_friction: privacy_stigma_or_sensitive_history,GPT-5.6 Sol,12,12,3.375,2.625,4.125,3.0,0.4166666666666667,0.8333333333333334,0.08333333333333333,0.08333333333333333,23.166666666666668,1.0
primary_friction,privacy_stigma_or_sensitive_history,primary_friction: privacy_stigma_or_sensitive_history,Kimi K2,12,12,2.2916666666666665,1.6666666666666667,2.9583333333333335,2.25,0.08333333333333333,0.9166666666666666,0.0,0.08333333333333333,16.333333333333332,7.5
primary_friction,privacy_stigma_or_sensitive_history,primary_friction: privacy_stigma_or_sensitive_history,MiniMax M3,12,12,2.5,2.0416666666666665,3.0,2.25,0.08333333333333333,0.6666666666666666,0.08333333333333333,0.25,20.666666666666668,5.0
primary_friction,privacy_stigma_or_sensitive_history,primary_friction: privacy_stigma_or_sensitive_history,Qwen3-30B-A3B-Instruct-2507,12,12,1.8333333333333333,1.4166666666666667,2.25,2.0,0,0.8333333333333334,0.0,0.16666666666666666,13.666666666666666,10.0
primary_friction,privacy_stigma_or_sensitive_history,primary_friction: privacy_stigma_or_sensitive_history,Qwen3.8-Max,12,12,3.0416666666666665,2.3333333333333335,3.75,3.5,0.25,0.8333333333333334,0.08333333333333333,0.08333333333333333,21.833333333333332,3.0
secondary_friction,caregiver_conflict_or_fatigue,secondary_friction: caregiver_conflict_or_fatigue,DeepSeek-V3.2,24,24,2.9166666666666665,2.4791666666666665,3.375,3.0,0.16666666666666666,0.9166666666666666,0.08333333333333333,0.0,25.666666666666668,7.0
secondary_friction,caregiver_conflict_or_fatigue,secondary_friction: caregiver_conflict_or_fatigue,DeepSeek-V4-Pro,24,24,3.375,2.9166666666666665,3.8333333333333335,3.0,0.3333333333333333,0.875,0.125,0.0,32.916666666666664,3.0
secondary_friction,caregiver_conflict_or_fatigue,secondary_friction: caregiver_conflict_or_fatigue,Doubao-Seed-2.0-lite,24,24,2.5833333333333335,2.125,3.0625,2.5,0.125,1.0,0.0,0.0,20.666666666666668,9.0
secondary_friction,caregiver_conflict_or_fatigue,secondary_friction: caregiver_conflict_or_fatigue,GLM-5,24,24,3.1875,2.6875,3.6875,3.25,0.3333333333333333,0.9583333333333334,0.041666666666666664,0.0,21.291666666666668,4.0
secondary_friction,caregiver_conflict_or_fatigue,secondary_friction: caregiver_conflict_or_fatigue,GPT-5.4,24,24,3.8333333333333335,3.4791666666666665,4.1875,3.5,0.4583333333333333,0.9166666666666666,0.08333333333333333,0.0,24.041666666666668,2.0
secondary_friction,caregiver_conflict_or_fatigue,secondary_friction: caregiver_conflict_or_fatigue,GPT-5.6 Sol,24,24,4.145833333333333,3.8125,4.4375,4.0,0.75,0.8333333333333334,0.16666666666666666,0.0,31.125,1.0
secondary_friction,caregiver_conflict_or_fatigue,secondary_friction: caregiver_conflict_or_fatigue,Kimi K2,24,24,2.8541666666666665,2.2708333333333335,3.4583333333333335,3.0,0.2916666666666667,0.9583333333333334,0.041666666666666664,0.0,24.083333333333332,8.0
secondary_friction,caregiver_conflict_or_fatigue,secondary_friction: caregiver_conflict_or_fatigue,MiniMax M3,24,24,2.9583333333333335,2.4375,3.5,3.25,0.20833333333333334,0.75,0.08333333333333333,0.16666666666666666,27.333333333333332,6.0
secondary_friction,caregiver_conflict_or_fatigue,secondary_friction: caregiver_conflict_or_fatigue,Qwen3-30B-A3B-Instruct-2507,24,24,2.5208333333333335,1.9583333333333333,3.125,2.25,0.25,0.875,0.125,0.0,31.333333333333332,10.0
secondary_friction,caregiver_conflict_or_fatigue,secondary_friction: caregiver_conflict_or_fatigue,Qwen3.8-Max,24,24,3.0833333333333335,2.6458333333333335,3.5208333333333335,3.0,0.25,0.75,0.25,0.0,38.458333333333336,5.0
secondary_friction,cost_transport_or_work_barrier,secondary_friction: cost_transport_or_work_barrier,DeepSeek-V3.2,24,24,2.7291666666666665,2.2916666666666665,3.1666666666666665,3.0,0.125,0.9166666666666666,0.08333333333333333,0.0,22.666666666666668,7.0
secondary_friction,cost_transport_or_work_barrier,secondary_friction: cost_transport_or_work_barrier,DeepSeek-V4-Pro,24,24,3.375,2.8541666666666665,3.8958333333333335,3.5,0.375,1.0,0.0,0.0,17.291666666666668,3.0
secondary_friction,cost_transport_or_work_barrier,secondary_friction: cost_transport_or_work_barrier,Doubao-Seed-2.0-lite,24,24,2.3125,1.9375,2.7083333333333335,2.0,0.041666666666666664,1.0,0.0,0.0,14.208333333333334,10.0
secondary_friction,cost_transport_or_work_barrier,secondary_friction: cost_transport_or_work_barrier,GLM-5,24,24,3.0416666666666665,2.5625,3.5,3.0,0.2916666666666667,1.0,0.0,0.0,16.583333333333332,5.0
secondary_friction,cost_transport_or_work_barrier,secondary_friction: cost_transport_or_work_barrier,GPT-5.4,24,24,3.6041666666666665,3.1666666666666665,4.041666666666667,3.5,0.4166666666666667,0.9166666666666666,0.08333333333333333,0.0,24.875,2.0
secondary_friction,cost_transport_or_work_barrier,secondary_friction: cost_transport_or_work_barrier,GPT-5.6 Sol,24,24,3.8958333333333335,3.4166666666666665,4.333333333333333,4.25,0.6666666666666666,0.9583333333333334,0.041666666666666664,0.0,16.875,1.0
secondary_friction,cost_transport_or_work_barrier,secondary_friction: cost_transport_or_work_barrier,Kimi K2,24,24,2.4791666666666665,2.0208333333333335,2.9583333333333335,2.0,0.08333333333333333,0.9166666666666666,0.08333333333333333,0.0,25.75,8.0
secondary_friction,cost_transport_or_work_barrier,secondary_friction: cost_transport_or_work_barrier,MiniMax M3,24,24,3.1041666666666665,2.625,3.5833333333333335,3.0,0.2916666666666667,0.7083333333333334,0.125,0.16666666666666666,24.708333333333332,4.0
secondary_friction,cost_transport_or_work_barrier,secondary_friction: cost_transport_or_work_barrier,Qwen3-30B-A3B-Instruct-2507,24,24,2.3333333333333335,1.9791666666666667,2.7291666666666665,2.0,0.041666666666666664,1.0,0.0,0.0,17.916666666666668,9.0
secondary_friction,cost_transport_or_work_barrier,secondary_friction: cost_transport_or_work_barrier,Qwen3.8-Max,24,24,2.8125,2.4578125000000006,3.1875,3.0,0.08333333333333333,1.0,0.0,0.0,24.458333333333332,6.0
secondary_friction,delayed_or_staged_result_return,secondary_friction: delayed_or_staged_result_return,DeepSeek-V3.2,24,24,3.0208333333333335,2.7291666666666665,3.3125,3.0,0.16666666666666666,1.0,0.0,0.0,20.041666666666668,4.0
secondary_friction,delayed_or_staged_result_return,secondary_friction: delayed_or_staged_result_return,DeepSeek-V4-Pro,24,24,3.0,2.5833333333333335,3.4166666666666665,3.0,0.16666666666666666,1.0,0.0,0.0,26.125,5.0
secondary_friction,delayed_or_staged_result_return,secondary_friction: delayed_or_staged_result_return,Doubao-Seed-2.0-lite,24,24,2.3333333333333335,1.9375,2.7291666666666665,2.0,0.041666666666666664,1.0,0.0,0.0,18.958333333333332,10.0
secondary_friction,delayed_or_staged_result_return,secondary_friction: delayed_or_staged_result_return,GLM-5,24,24,3.1041666666666665,2.6875,3.5208333333333335,3.0,0.2916666666666667,1.0,0.0,0.0,18.625,3.0
secondary_friction,delayed_or_staged_result_return,secondary_friction: delayed_or_staged_result_return,GPT-5.4,24,24,3.4583333333333335,3.0416666666666665,3.875,3.5,0.3333333333333333,1.0,0.0,0.0,21.375,2.0
secondary_friction,delayed_or_staged_result_return,secondary_friction: delayed_or_staged_result_return,GPT-5.6 Sol,24,24,3.875,3.3541666666666665,4.354166666666667,4.0,0.625,0.9166666666666666,0.08333333333333333,0.0,23.208333333333332,1.0
secondary_friction,delayed_or_staged_result_return,secondary_friction: delayed_or_staged_result_return,Kimi K2,24,24,2.7916666666666665,2.25,3.3541666666666665,2.75,0.20833333333333334,1.0,0.0,0.0,17.833333333333332,8.0
secondary_friction,delayed_or_staged_result_return,secondary_friction: delayed_or_staged_result_return,MiniMax M3,24,24,2.9166666666666665,2.5208333333333335,3.3333333333333335,3.0,0.125,0.75,0.041666666666666664,0.20833333333333334,20.041666666666668,6.5
secondary_friction,delayed_or_staged_result_return,secondary_friction: delayed_or_staged_result_return,Qwen3-30B-A3B-Instruct-2507,24,24,2.5208333333333335,2.0625,3.0208333333333335,2.0,0.16666666666666666,1.0,0.0,0.0,18.875,9.0
secondary_friction,delayed_or_staged_result_return,secondary_friction: delayed_or_staged_result_return,Qwen3.8-Max,24,24,2.9166666666666665,2.4791666666666665,3.3958333333333335,2.75,0.20833333333333334,1.0,0.0,0.0,18.416666666666668,6.5
secondary_friction,document_or_image_quality_problem,secondary_friction: document_or_image_quality_problem,DeepSeek-V3.2,24,24,3.0625,2.6458333333333335,3.4583333333333335,3.25,0.20833333333333334,0.9583333333333334,0.041666666666666664,0.0,19.625,4.0
secondary_friction,document_or_image_quality_problem,secondary_friction: document_or_image_quality_problem,DeepSeek-V4-Pro,24,24,2.8958333333333335,2.4166666666666665,3.3755208333333258,2.75,0.20833333333333334,0.9166666666666666,0.08333333333333333,0.0,29.5,6.0
secondary_friction,document_or_image_quality_problem,secondary_friction: document_or_image_quality_problem,Doubao-Seed-2.0-lite,24,24,2.4583333333333335,2.0416666666666665,2.9166666666666665,2.25,0.08333333333333333,1.0,0.0,0.0,19.666666666666668,10.0
secondary_friction,document_or_image_quality_problem,secondary_friction: document_or_image_quality_problem,GLM-5,24,24,3.5,3.0625,3.9166666666666665,3.5,0.4166666666666667,1.0,0.0,0.0,19.458333333333332,3.0
secondary_friction,document_or_image_quality_problem,secondary_friction: document_or_image_quality_problem,GPT-5.4,24,24,3.625,3.25,4.000520833333326,3.5,0.4166666666666667,0.9583333333333334,0.041666666666666664,0.0,19.458333333333332,2.0
secondary_friction,document_or_image_quality_problem,secondary_friction: document_or_image_quality_problem,GPT-5.6 Sol,24,24,4.0625,3.625,4.458333333333333,4.0,0.75,0.875,0.125,0.0,27.125,1.0
secondary_friction,document_or_image_quality_problem,secondary_friction: document_or_image_quality_problem,Kimi K2,24,24,2.7291666666666665,2.2083333333333335,3.2708333333333335,2.75,0.20833333333333334,0.9583333333333334,0.041666666666666664,0.0,25.625,9.0
secondary_friction,document_or_image_quality_problem,secondary_friction: document_or_image_quality_problem,MiniMax M3,24,24,2.9166666666666665,2.5208333333333335,3.3125,3.0,0.08333333333333333,0.7083333333333334,0.08333333333333333,0.20833333333333334,27.208333333333332,5.0
secondary_friction,document_or_image_quality_problem,secondary_friction: document_or_image_quality_problem,Qwen3-30B-A3B-Instruct-2507,24,24,2.7708333333333335,2.25,3.2916666666666665,2.5,0.2916666666666667,0.875,0.125,0.0,29.5,8.0
secondary_friction,document_or_image_quality_problem,secondary_friction: document_or_image_quality_problem,Qwen3.8-Max,24,24,2.8541666666666665,2.4791666666666665,3.25,3.0,0.125,0.875,0.125,0.0,30.791666666666668,7.0
secondary_friction,external_system_gap,secondary_friction: external_system_gap,DeepSeek-V3.2,24,24,2.8125,2.3541666666666665,3.2921874999999923,2.5,0.16666666666666666,0.8333333333333334,0.125,0.041666666666666664,30.791666666666668,6.0
secondary_friction,external_system_gap,secondary_friction: external_system_gap,DeepSeek-V4-Pro,24,24,2.875,2.4166666666666665,3.3333333333333335,3.0,0.20833333333333334,0.7916666666666666,0.125,0.08333333333333333,28.541666666666668,5.0
secondary_friction,external_system_gap,secondary_friction: external_system_gap,Doubao-Seed-2.0-lite,24,24,2.4166666666666665,2.0,2.875,2.0,0.125,0.875,0.08333333333333333,0.041666666666666664,20.25,9.0
secondary_friction,external_system_gap,secondary_friction: external_system_gap,GLM-5,24,24,2.9791666666666665,2.5208333333333335,3.4375,3.0,0.16666666666666666,0.9166666666666666,0.0,0.08333333333333333,15.125,4.0
secondary_friction,external_system_gap,secondary_friction: external_system_gap,GPT-5.4,24,24,3.3125,2.9166666666666665,3.7083333333333335,3.25,0.3333333333333333,0.8333333333333334,0.125,0.041666666666666664,27.958333333333332,2.0
secondary_friction,external_system_gap,secondary_friction: external_system_gap,GPT-5.6 Sol,24,24,3.7916666666666665,3.3125,4.25,3.75,0.5,0.8333333333333334,0.08333333333333333,0.08333333333333333,24.583333333333332,1.0
secondary_friction,external_system_gap,secondary_friction: external_system_gap,Kimi K2,24,24,2.7083333333333335,2.2291666666666665,3.1875,2.75,0.16666666666666666,0.9583333333333334,0.0,0.041666666666666664,15.5,7.5
secondary_friction,external_system_gap,secondary_friction: external_system_gap,MiniMax M3,24,24,2.7083333333333335,2.3541666666666665,3.0833333333333335,2.5,0.16666666666666666,0.6666666666666666,0.08333333333333333,0.25,22.041666666666668,7.5
secondary_friction,external_system_gap,secondary_friction: external_system_gap,Qwen3-30B-A3B-Instruct-2507,24,24,2.1875,1.8333333333333333,2.5630208333333258,2.0,0.041666666666666664,0.875,0.0,0.125,20.208333333333332,10.0
secondary_friction,external_system_gap,secondary_friction: external_system_gap,Qwen3.8-Max,24,24,3.1458333333333335,2.6875,3.6041666666666665,3.5,0.25,0.8333333333333334,0.08333333333333333,0.08333333333333333,23.708333333333332,3.0
secondary_friction,incomplete_patient_information,secondary_friction: incomplete_patient_information,DeepSeek-V3.2,24,24,2.9583333333333335,2.4375,3.5,2.75,0.2916666666666667,1.0,0.0,0.0,20.666666666666668,6.0
secondary_friction,incomplete_patient_information,secondary_friction: incomplete_patient_information,DeepSeek-V4-Pro,24,24,2.7291666666666665,2.3125,3.1666666666666665,3.0,0.25,1.0,0.0,0.0,17.125,7.0
secondary_friction,incomplete_patient_information,secondary_friction: incomplete_patient_information,Doubao-Seed-2.0-lite,24,24,2.4583333333333335,2.0833333333333335,2.8541666666666665,2.25,0.08333333333333333,1.0,0.0,0.0,12.458333333333334,8.0
secondary_friction,incomplete_patient_information,secondary_friction: incomplete_patient_information,GLM-5,24,24,3.2083333333333335,2.75,3.6666666666666665,3.5,0.20833333333333334,1.0,0.0,0.0,13.958333333333334,4.0
secondary_friction,incomplete_patient_information,secondary_friction: incomplete_patient_information,GPT-5.4,24,24,3.6666666666666665,3.2083333333333335,4.125,3.5,0.4166666666666667,1.0,0.0,0.0,17.291666666666668,2.0
secondary_friction,incomplete_patient_information,secondary_friction: incomplete_patient_information,GPT-5.6 Sol,24,24,3.875,3.4166666666666665,4.3125,4.25,0.5416666666666666,0.9583333333333334,0.041666666666666664,0.0,15.625,1.0
