packet_id,case_id,doctor_model,judge_model,terminal_status,trajectory_grade,trajectory_grade_label,judge_reported_grade,judge_reported_grade_label,judge_reported_grade_matches_derived,judge_output_quality_error_count,judge_output_quality_errors_json,serious_error_present,minor_or_moderate_error_present,important_non_chain_defect_present,completed_high_order_count,all_dimensions_at_least_good,closure_valid,strong_gate,perfect_gate,mode,chunk_count,packet_sha256,source_trajectory_sha256,source_case_sha256,canonical_json_sha256
case_CL120_EHR_033__anon_e174197b0123576f,case_CL120_EHR_033,GLM-5,GLM-5,closed_success,5,perfect,4,strong,False,8,"[""rc[1]:citation[1]:nonverbatim_quote"",""rc[4]:citation[0]:nonverbatim_quote"",""rc[4]:citation[1]:nonverbatim_quote"",""rc[5]:citation[0]:nonverbatim_quote"",""rc[6]:citation[1]:nonverbatim_quote"",""dimension:medical_safety_risk_recognition[0]:nonverbatim_quote"",""dimension:continuity_memory_focus[0]:nonverbatim_quote"",""proposed_grade_inconsistent:expected_5""]",False,False,False,2,True,True,True,True,direct_complete_evidence,0,3de88ef57b2b263a882e03504e3f190dced5e144bb70ab7c9f0a7e547ff9e5cd,3c07fcc3e57d9720bde2003d7a42ea8681cfe8e9971a502c4562f8cf33b3c19d,6c8bdea7c23295029fb56d8b8bc0c5c1c1f505d0eb20f77046421765c4069af6,edb849070858a1c98d1d260aad81eba7b6dd281aac88e8c599163ea66e3613e6
case_CL120_EHR_034__anon_7af778c4294f5095,case_CL120_EHR_034,GLM-5,GLM-5,closed_success,5,perfect,4,strong,False,14,"[""rc[2]:citation[0]:nonverbatim_quote"",""rc[3]:citation[0]:nonverbatim_quote"",""rc[4]:citation[0]:nonverbatim_quote"",""rc[5]:citation[0]:nonverbatim_quote"",""dimension:clinical_reasoning_direction[0]:nonverbatim_quote"",""dimension:actionability_responsibility_chain[0]:nonverbatim_quote"",""dimension:patient_family_realworld_adaptation[0]:nonverbatim_quote"",""dimension:continuity_memory_focus[0]:nonverbatim_quote"",""ho[0]:citation[0]:nonverbatim_quote"",""ho[0]:citation[1]:nonverbatim_quote"",""ho[2]:citation[0]:nonverbatim_quote"",""ho[2]:citation[1]:nonverbatim_quote"",""closure:citation[0]:nonverbatim_quote"",""proposed_grade_inconsistent:expected_5""]",False,False,False,2,True,True,True,True,direct_complete_evidence,0,eba45163cca3c1b2168b654346bc495d56089d296124fe24e7d6f961148d0fbd,fd33a16b6b87a8dbf29373e50398929640ef6af325c769b92b5de74f0770ee83,3c4aff97a049e011157cd94292407a7c4bf97bb940572911b30c15b90a7fbe23,11519ee2356786058e96ceb9147fd6f77a855d81a4177073c76b0bd7a026bdf6
case_CL120_EHR_035__anon_6972bbe7ca22441f,case_CL120_EHR_035,GLM-5,GLM-5,closed_success,5,perfect,5,perfect,True,25,"[""rc[1]:citation[0]:nonverbatim_quote"",""rc[1]:citation[1]:unknown_event_id"",""rc[2]:citation[0]:nonverbatim_quote"",""rc[2]:citation[1]:nonverbatim_quote"",""rc[3]:citation[0]:nonverbatim_quote"",""rc[3]:citation[1]:nonverbatim_quote"",""rc[4]:citation[0]:nonverbatim_quote"",""rc[4]:citation[1]:nonverbatim_quote"",""rc[5]:citation[0]:nonverbatim_quote"",""rc[5]:citation[1]:nonverbatim_quote"",""dimension:medical_safety_risk_recognition[0]:nonverbatim_quote"",""dimension:medical_safety_risk_recognition[1]:nonverbatim_quote"",""dimension:clinical_reasoning_direction[0]:nonverbatim_quote"",""dimension:clinical_reasoning_direction[1]:nonverbatim_quote"",""dimension:actionability_responsibility_chain[0]:nonverbatim_quote"",""dimension:patient_family_realworld_adaptation[0]:nonverbatim_quote"",""dimension:continuity_memory_focus[0]:nonverbatim_quote"",""dimension:continuity_memory_focus[1]:nonverbatim_quote"",""ho[0]:citation[0]:nonverbatim_quote"",""ho[1]:citation[0]:nonverbatim_quote"",""ho[1]:citation[1]:unknown_event_id"",""ho[2]:citation[0]:nonverbatim_quote"",""ho[2]:citation[1]:nonverbatim_quote"",""ho[3]:citation[0]:nonverbatim_quote"",""closure:citation[0]:nonverbatim_quote""]",False,False,False,4,True,True,True,True,direct_complete_evidence,0,f7cbc03387a21437a7c3ddb06313c5fbe2cca0e9a564a4cf547b3c74728f0d6a,1362dfbb262a50a4141371dcf944e7d7dca2f49ac42b748318efbc99ac927735,315f9ee279fde2bdd8dd33330f3655ca9d7367b0358d0729326885d015709944,949b20b71b794a6965f3b69d726976bac30798bad3c507af238589149517db3c
case_CL120_EHR_036__anon_765a9137eae8eede,case_CL120_EHR_036,GLM-5,GLM-5,closed_success,4,strong,5,perfect,False,22,"[""rc[1]:citation[0]:nonverbatim_quote"",""rc[1]:citation[1]:nonverbatim_quote"",""rc[2]:citation[1]:nonverbatim_quote"",""rc[3]:citation[1]:nonverbatim_quote"",""rc[4]:citation[0]:nonverbatim_quote"",""rc[4]:citation[1]:nonverbatim_quote"",""rc[5]:citation[0]:nonverbatim_quote"",""rc[6]:citation[0]:nonverbatim_quote"",""rc[6]:citation[1]:nonverbatim_quote"",""rc[7]:citation[0]:nonverbatim_quote"",""rc[7]:citation[1]:nonverbatim_quote"",""dimension:clinical_reasoning_direction[0]:nonverbatim_quote"",""dimension:actionability_responsibility_chain[0]:nonverbatim_quote"",""dimension:patient_family_realworld_adaptation[0]:nonverbatim_quote"",""dimension:continuity_memory_focus[0]:nonverbatim_quote"",""ho[0]:citation[1]:nonverbatim_quote"",""ho[1]:citation[0]:nonverbatim_quote"",""ho[1]:citation[1]:nonverbatim_quote"",""ho[2]:citation[1]:nonverbatim_quote"",""ho[3]:completion_flags_inconsistent"",""closure:citation[0]:nonverbatim_quote"",""proposed_grade_inconsistent:expected_4""]",False,False,False,3,True,True,True,False,direct_complete_evidence,0,9dc49212d0638ea4a615184f7bda3c07bf8c4df5bd62a42eabd8abd9dbca10f5,6d88171ced0246eed12087e28d784f1b9ef8532522741493fbc979782183e67a,b38271ba289c2027a090cbe679d1a61137db327bfdb28d3818b2c96825ee90da,b3523d017a810af0aa300c31249d44f8b62d3eabc0885b7810f8838d3fe44a44
case_CL120_EHR_037__anon_6fa747fb2cfce1be,case_CL120_EHR_037,GLM-5,GLM-5,closed_success,5,perfect,4,strong,False,31,"[""rc[0]:citation[0]:nonverbatim_quote"",""rc[1]:citation[0]:nonverbatim_quote"",""rc[2]:citation[0]:nonverbatim_quote"",""rc[2]:citation[1]:nonverbatim_quote"",""rc[3]:citation[0]:nonverbatim_quote"",""rc[4]:citation[0]:nonverbatim_quote"",""rc[5]:citation[0]:nonverbatim_quote"",""rc[5]:citation[1]:nonverbatim_quote"",""rc[6]:citation[0]:nonverbatim_quote"",""rc[7]:citation[0]:nonverbatim_quote"",""dimension:medical_safety_risk_recognition[0]:nonverbatim_quote"",""dimension:medical_safety_risk_recognition[1]:nonverbatim_quote"",""dimension:clinical_reasoning_direction[0]:nonverbatim_quote"",""dimension:clinical_reasoning_direction[1]:nonverbatim_quote"",""dimension:actionability_responsibility_chain[0]:nonverbatim_quote"",""dimension:actionability_responsibility_chain[1]:nonverbatim_quote"",""dimension:patient_family_realworld_adaptation[0]:nonverbatim_quote"",""dimension:patient_family_realworld_adaptation[1]:nonverbatim_quote"",""dimension:continuity_memory_focus[0]:nonverbatim_quote"",""dimension:continuity_memory_focus[1]:nonverbatim_quote"",""ho[0]:citation[0]:nonverbatim_quote"",""ho[0]:citation[1]:nonverbatim_quote"",""ho[1]:citation[0]:nonverbatim_quote"",""ho[1]:citation[1]:nonverbatim_quote"",""ho[2]:citation[0]:nonverbatim_quote"",""ho[2]:citation[1]:nonverbatim_quote"",""ho[3]:citation[0]:nonverbatim_quote"",""ho[3]:citation[1]:nonverbatim_quote"",""closure:citation[0]:nonverbatim_quote"",""closure:citation[1]:nonverbatim_quote"",""proposed_grade_inconsistent:expected_5""]",False,False,False,3,True,True,True,True,direct_complete_evidence,0,cb7e72cc8dbe4f1d481beb442db4d23a9bb1dd869f43f7445c590a8244eab788,ed4fb2b78399624617b40ff62461a7bae09a1f1c6a05db7357be000bdeaa1539,10b3ef991eab4c7d5aa864ff9fb41b632edd0aa9179e5858178546eddbaf6e8c,90f936115b3072ff67ef2a498467d1494882ff84c660d700a38262f3b4bd47eb
case_CL120_EHR_038__anon_76477de5f0244353,case_CL120_EHR_038,GLM-5,GLM-5,closed_success,4,strong,5,perfect,False,18,"[""rc[0]:citation[0]:nonverbatim_quote"",""rc[1]:citation[0]:nonverbatim_quote"",""rc[2]:citation[0]:nonverbatim_quote"",""rc[3]:citation[0]:nonverbatim_quote"",""rc[4]:citation[0]:nonverbatim_quote"",""rc[5]:citation[0]:quote_too_short"",""rc[5]:citation:requires_doctor_action_citation"",""rc[6]:citation[0]:nonverbatim_quote"",""rc[7]:citation[0]:nonverbatim_quote"",""dimension:medical_safety_risk_recognition[0]:nonverbatim_quote"",""dimension:clinical_reasoning_direction[0]:nonverbatim_quote"",""dimension:continuity_memory_focus[0]:nonverbatim_quote"",""ho[0]:citation[1]:nonverbatim_quote"",""ho[2]:citation:missing"",""ho[3]:citation[0]:nonverbatim_quote"",""ho[3]:citation[1]:nonverbatim_quote"",""closure:citation[0]:nonverbatim_quote"",""proposed_grade_inconsistent:expected_4""]",False,False,False,2,True,True,True,False,direct_complete_evidence,0,fa91fba67928fed43260e8f246d6e836f0ff307211eb048b94267941f544f9af,0e15c9ff04a7c12e617d8b860fdc40aa416d9e1fbccf980f1f90806494a6b68f,ef236f3bb749499e8b019dd21cd8c6c78f9136f0de453c8bedb2620681c9327b,f85fb1e21b4b2ae8c04823c4eafe0d55bbb6dff3c8fcf704225d37b655f636e9
case_CL120_EHR_039__anon_6039a021fbf82c6a,case_CL120_EHR_039,GLM-5,GLM-5,closed_success,5,perfect,5,perfect,True,14,"[""rc[0]:citation[0]:nonverbatim_quote"",""rc[1]:citation[0]:nonverbatim_quote"",""rc[2]:citation[0]:nonverbatim_quote"",""rc[3]:citation[0]:nonverbatim_quote"",""rc[4]:citation[0]:nonverbatim_quote"",""dimension:medical_safety_risk_recognition[0]:nonverbatim_quote"",""dimension:actionability_responsibility_chain[0]:nonverbatim_quote"",""dimension:patient_family_realworld_adaptation[0]:nonverbatim_quote"",""dimension:continuity_memory_focus[0]:nonverbatim_quote"",""ho[0]:citation[0]:nonverbatim_quote"",""ho[2]:completion_flags_inconsistent"",""ho[2]:citation[0]:nonverbatim_quote"",""closure:citation[0]:nonverbatim_quote"",""closure:citation[1]:unknown_event_id""]",False,False,False,3,True,True,True,True,direct_complete_evidence,0,995cecd8c0d7649e868203f70100974dd63ec4cd9303adb587376ffbe3780ffe,8d0afdb3e1e933020c02cda0e0b478bb3b3217abb3f8450d8915e5b99148442b,09ca25dde137a0b84bfe74badb9b3ab2583ec462f028f1cff6b9d3fea81d20d4,86e837fb5b189b653193bd1dd3a16b9233899a70fdb4804207ba4bdebf323398
case_CL120_EHR_040__anon_16bc649f935c96d5,case_CL120_EHR_040,GLM-5,GLM-5,closed_success,5,perfect,5,perfect,True,14,"[""rc[0]:citation[0]:nonverbatim_quote"",""rc[2]:citation[0]:nonverbatim_quote"",""rc[3]:citation[0]:nonverbatim_quote"",""rc[4]:citation[0]:nonverbatim_quote"",""rc[5]:citation[0]:nonverbatim_quote"",""rc[6]:citation:requires_doctor_action_citation"",""dimension:medical_safety_risk_recognition[0]:nonverbatim_quote"",""dimension:clinical_reasoning_direction[0]:nonverbatim_quote"",""dimension:patient_family_realworld_adaptation[0]:nonverbatim_quote"",""dimension:continuity_memory_focus[0]:nonverbatim_quote"",""ho[0]:high_order_evidence_not_distinct_from_minimum_rc"",""ho[0]:citation[0]:nonverbatim_quote"",""ho[2]:citation[0]:nonverbatim_quote"",""closure:citation:requires_doctor_action_citation""]",False,False,False,2,True,True,True,True,direct_complete_evidence,0,709a4f19df0afc6e389d9ef899eacc0e6c3222c5d6da7e61e0f8a7ca16113cfb,818749dc93075fd359669ba4ce3411ae54ac2a69d9164bad0e4151a40f4fa36e,7d72c9a48d6d8c77d6b96ddc40aeb0e0b103a67b1133655ee4953cac109b1312,a1a3dd54cb6e0a19d8159ca757900e1a9788beeeb2a05d04111283a4dcceac2c
case_CL120_EHR_041__anon_c5c5a19ddc6e45a2,case_CL120_EHR_041,GLM-5,GLM-5,closed_success,4,strong,4,strong,True,19,"[""rc[0]:citation[0]:nonverbatim_quote"",""rc[0]:citation[1]:nonverbatim_quote"",""rc[1]:citation[0]:nonverbatim_quote"",""rc[2]:citation[0]:nonverbatim_quote"",""rc[4]:citation[1]:nonverbatim_quote"",""rc[5]:citation[1]:nonverbatim_quote"",""rc[6]:citation[0]:nonverbatim_quote"",""rc[6]:citation[1]:nonverbatim_quote"",""rc[7]:citation[0]:nonverbatim_quote"",""rc[7]:citation[1]:nonverbatim_quote"",""dimension:medical_safety_risk_recognition[0]:nonverbatim_quote"",""dimension:medical_safety_risk_recognition[1]:nonverbatim_quote"",""dimension:clinical_reasoning_direction[1]:nonverbatim_quote"",""dimension:continuity_memory_focus[1]:nonverbatim_quote"",""ho[0]:completion_flags_inconsistent"",""ho[2]:completion_flags_inconsistent"",""ho[3]:citation[1]:nonverbatim_quote"",""ho[3]:citation[2]:nonverbatim_quote"",""closure:citation[1]:nonverbatim_quote""]",False,False,False,1,True,True,True,False,direct_complete_evidence,0,d9ab6e6b8b7410f4e932eae6f1706d4fe317d03a56d957de2efc38f82098bd08,ffd92c1575b7c66c02c534dd38991808190722bbf9cf2dd0819c0aba89d1d092,1a8f6b728151e4c1f659c51c8f70eb076cec314cd380dce462b3bc694ef5960b,c44d356a1c5794b021a8e98ac1b7b59d0b2418a0e672588d300430582ab6462a
case_CL120_EHR_042__anon_1085b4a6cf6882d8,case_CL120_EHR_042,GLM-5,GLM-5,closed_success,5,perfect,5,perfect,True,13,"[""rc[2]:citation[0]:nonverbatim_quote"",""rc[3]:citation[0]:nonverbatim_quote"",""rc[5]:citation[1]:nonverbatim_quote"",""rc[6]:citation[0]:nonverbatim_quote"",""rc[6]:citation:requires_doctor_action_citation"",""dimension:medical_safety_risk_recognition[0]:nonverbatim_quote"",""dimension:actionability_responsibility_chain[0]:nonverbatim_quote"",""ho[0]:citation[1]:nonverbatim_quote"",""ho[0]:citation[2]:nonverbatim_quote"",""ho[1]:citation[0]:nonverbatim_quote"",""ho[1]:citation[1]:nonverbatim_quote"",""closure:citation[0]:nonverbatim_quote"",""closure:citation[1]:nonverbatim_quote""]",False,False,False,3,True,True,True,True,direct_complete_evidence,0,84e3b1984ec6c7e272daa4d31a0a16dd20197cd9dabd68cccf933bd75feca050,4b032fb60ab346d2ee8490a3edff874fda39552f87720d456c592ed27521371a,d02939dac69d7d6d3574a96aa73d304f8dd209c8e7c12c56188750a0b333bb33,2c1adf84d7cc1a66d4711e99493ce52635c47be357c944fde484e4981c848196
case_CL120_EHR_043__anon_4580726602bf280a,case_CL120_EHR_043,GLM-5,GLM-5,closed_success,5,perfect,5,perfect,True,23,"[""rc[1]:citation[1]:nonverbatim_quote"",""rc[2]:citation[0]:nonverbatim_quote"",""rc[2]:citation[2]:nonverbatim_quote"",""rc[3]:citation[0]:nonverbatim_quote"",""rc[5]:citation[0]:nonverbatim_quote"",""rc[5]:citation[1]:nonverbatim_quote"",""rc[6]:citation:requires_doctor_action_citation"",""rc[7]:citation[1]:nonverbatim_quote"",""dimension:medical_safety_risk_recognition[0]:nonverbatim_quote"",""dimension:medical_safety_risk_recognition[2]:nonverbatim_quote"",""dimension:clinical_reasoning_direction[0]:nonverbatim_quote"",""dimension:clinical_reasoning_direction[1]:nonverbatim_quote"",""dimension:actionability_responsibility_chain[2]:nonverbatim_quote"",""dimension:patient_family_realworld_adaptation[0]:nonverbatim_quote"",""dimension:patient_family_realworld_adaptation[1]:nonverbatim_quote"",""dimension:patient_family_realworld_adaptation[2]:nonverbatim_quote"",""dimension:continuity_memory_focus[1]:nonverbatim_quote"",""ho[0]:citation[0]:nonverbatim_quote"",""ho[0]:citation[1]:nonverbatim_quote"",""ho[0]:citation[2]:nonverbatim_quote"",""ho[2]:citation[0]:nonverbatim_quote"",""ho[2]:citation[1]:nonverbatim_quote"",""closure:citation[1]:nonverbatim_quote""]",False,False,False,2,True,True,True,True,direct_complete_evidence,0,6ea4f0dba88cddd723c6275eb6f8e41071c7f7d88f2da1bc3ea45cdd4b45c828,d3053066c1d17b5ad3c5538b134c2b8a4dc2113f4903d4c53416001f223adf0a,a7889a53739cf44e9455799b90a6cde70a230744ca0411a852055f5a8b164f10,716026cee7bef99f30a24b130e72faaad533e7584d1838a77e266835bcd7f34d
case_CL120_EHR_044__anon_f287110216a70268,case_CL120_EHR_044,GLM-5,GLM-5,closed_success,5,perfect,5,perfect,True,17,"[""rc[0]:citation[0]:nonverbatim_quote"",""rc[1]:citation[0]:nonverbatim_quote"",""rc[1]:citation[1]:nonverbatim_quote"",""rc[3]:citation[0]:nonverbatim_quote"",""rc[4]:citation[0]:nonverbatim_quote"",""rc[5]:citation[0]:nonverbatim_quote"",""rc[5]:citation[1]:nonverbatim_quote"",""rc[6]:citation[0]:nonverbatim_quote"",""dimension:medical_safety_risk_recognition[0]:nonverbatim_quote"",""dimension:actionability_responsibility_chain[0]:nonverbatim_quote"",""dimension:patient_family_realworld_adaptation[0]:nonverbatim_quote"",""ho[1]:citation[0]:nonverbatim_quote"",""ho[1]:citation[1]:nonverbatim_quote"",""ho[2]:citation[0]:nonverbatim_quote"",""ho[3]:citation[0]:nonverbatim_quote"",""ho[3]:citation[1]:nonverbatim_quote"",""closure:citation[0]:nonverbatim_quote""]",False,False,False,4,True,True,True,True,direct_complete_evidence,0,f9a6fd55a48584c6048da9b53926f20244d9076667a1c200c000a16231421f58,41933c03aceed2c511221385c8a3611ecbeea051e461ee224189b7ebc2bc9429,567c141786cbe1a957d0331fe12f42eaa955d0085858dd9bc45809871bad9608,80c393d364a410f5beda93e84c3875b5ecb99f51d120958e0579ff647b9ee06b
case_CL120_EHR_045__anon_1f03069aa3eeabf8,case_CL120_EHR_045,GLM-5,GLM-5,closed_success,3,acceptable,3,acceptable,True,6,"[""rc[0]:citation[1]:nonverbatim_quote"",""rc[1]:citation[0]:nonverbatim_quote"",""dimension:actionability_responsibility_chain[0]:nonverbatim_quote"",""dimension:patient_family_realworld_adaptation[0]:nonverbatim_quote"",""ho[1]:completion_flags_inconsistent"",""ho[2]:completion_flags_inconsistent""]",False,False,False,0,True,True,False,False,direct_complete_evidence,0,bcaddb0acc8f2a8437d1511d3ca38d0345a9fed969e44e01804e1354ddb45c64,755ea8b4432698093ec64bfa9d4e2160e6b721880f0d6c622ea5b1bded176edc,fd52b0505d21f7bcb20b9f02d2b0d67e116bb4ab35c3773fb683672b97501534,ef4a952eb9c5d4c413f427a14b3a3b8573ab30f9c952d3cfd0e935b9f07c5d0f
case_CL120_EHR_046__anon_10149b57f74ce7aa,case_CL120_EHR_046,GLM-5,GLM-5,closed_success,5,perfect,5,perfect,True,19,"[""rc[0]:citation[0]:nonverbatim_quote"",""rc[1]:citation[0]:nonverbatim_quote"",""rc[2]:citation[0]:nonverbatim_quote"",""rc[2]:citation[1]:nonverbatim_quote"",""rc[3]:citation[0]:nonverbatim_quote"",""rc[3]:citation[1]:nonverbatim_quote"",""rc[4]:citation[0]:nonverbatim_quote"",""rc[4]:citation[1]:nonverbatim_quote"",""rc[5]:citation[0]:nonverbatim_quote"",""rc[5]:citation[1]:nonverbatim_quote"",""dimension:medical_safety_risk_recognition[1]:nonverbatim_quote"",""dimension:clinical_reasoning_direction[0]:nonverbatim_quote"",""dimension:patient_family_realworld_adaptation[1]:nonverbatim_quote"",""dimension:continuity_memory_focus[0]:nonverbatim_quote"",""ho[0]:citation[1]:nonverbatim_quote"",""ho[1]:citation[0]:nonverbatim_quote"",""ho[1]:citation[1]:nonverbatim_quote"",""ho[3]:citation[0]:nonverbatim_quote"",""ho[3]:citation[1]:nonverbatim_quote""]",False,False,False,3,True,True,True,True,direct_complete_evidence,0,1a8f41b842dbac18f57f69a79f763f1177e80e1d14d6fb1949c247f5d36811ab,4a89f93972d18c3bff0ab345ae6f742322c6e70dc8d031c5335c8c6a70774dbd,1f6e227ad8edac61fde8de692b9d65e69a5b400841aa22bb8e69fa7197676534,0d0ce51667c9008726d5e070c9d8e7c20cdb32daa8a1aec8e59e022695abd065
case_CL120_EHR_047__anon_0a954023a4ec561e,case_CL120_EHR_047,GLM-5,GLM-5,closed_success,2,borderline,2,borderline,True,5,"[""rc[3]:citation:missing"",""rc[7]:citation[0]:nonverbatim_quote"",""dimension:patient_family_realworld_adaptation[0]:nonverbatim_quote"",""ho[1]:completion_flags_inconsistent"",""closure:citation[0]:nonverbatim_quote""]",False,True,False,0,True,True,False,False,direct_complete_evidence,0,c4cd40e0f58c784fa93088d67728f892578dfe72e7d49f9c7d3dc0757fd9d0d2,e7923e9cb26ff2fe2839f6e4b5829af797f5df9e68b263fb455f729dd30cb329,cb9f53d2cf8ee8477987b897a2280540d7364a747f137ce778fece3b0ae6e7eb,91b0cfaf2dc1a832bb9aa4e2110c782ccc1c475d957d20acf3e0f44ad06a48c7
case_CL120_EHR_048__anon_56850e0d0bbe6640,case_CL120_EHR_048,GLM-5,GLM-5,closed_success,5,perfect,5,perfect,True,11,"[""rc[2]:citation[0]:nonverbatim_quote"",""rc[3]:citation[0]:nonverbatim_quote"",""rc[5]:citation[0]:nonverbatim_quote"",""dimension:medical_safety_risk_recognition[0]:nonverbatim_quote"",""dimension:patient_family_realworld_adaptation[0]:nonverbatim_quote"",""ho[0]:citation[2]:nonverbatim_quote"",""ho[1]:citation[0]:nonverbatim_quote"",""ho[1]:citation[2]:nonverbatim_quote"",""ho[3]:completion_flags_inconsistent"",""ho[3]:citation[0]:nonverbatim_quote"",""ho[3]:citation[1]:nonverbatim_quote""]",False,False,False,2,True,True,True,True,direct_complete_evidence,0,78152d73e4b41cd7b486861669016f8f1a86780286145fad1df554c471916674,d55781143d185736f9e79cb17795b9e68fc658fca522b167710f3a3d0ce4b4f5,17b2e809f5a4fabc41e69d80e14349cdecbdb01a18a927d57710ee67bcfaa76f,ada18fd0fcf4da6b8aa506c357c87efde4d9b5b4de020bdd5fbe31bcc7bc2741
case_CL120_EHR_049__anon_4e3e7ad217e4134d,case_CL120_EHR_049,GLM-5,GLM-5,closed_success,5,perfect,5,perfect,True,11,"[""rc[0]:citation[1]:nonverbatim_quote"",""rc[4]:citation[0]:nonverbatim_quote"",""rc[6]:citation:requires_doctor_action_citation"",""dimension:medical_safety_risk_recognition[0]:nonverbatim_quote"",""dimension:clinical_reasoning_direction[0]:nonverbatim_quote"",""dimension:actionability_responsibility_chain[0]:nonverbatim_quote"",""dimension:patient_family_realworld_adaptation[0]:nonverbatim_quote"",""ho[0]:citation[0]:nonverbatim_quote"",""ho[1]:completion_flags_inconsistent"",""ho[1]:citation[0]:nonverbatim_quote"",""closure:citation[0]:nonverbatim_quote""]",False,False,False,2,True,True,True,True,direct_complete_evidence,0,151af3c72128daa8c9a27ea446036af71a5becddf42bd0465e46b2a56f3d78d6,0f02971177950563edd0f76fdd952dbf6d223dbb4aef94d3c396bace035a3264,cc72bccb0c904c8c9e7a6f87407797d9f7556c9bfa6cd07f9e7b1d48f804ed3b,7fc44560c0259c5fce0bc10119f90f92e3ea5d3ee6cac18fff66582938e0f59a
case_CL120_EHR_050__anon_6609ced7820a7e8c,case_CL120_EHR_050,GLM-5,GLM-5,closed_success,4,strong,4,strong,True,15,"[""rc[0]:citation[0]:nonverbatim_quote"",""rc[1]:citation[0]:nonverbatim_quote"",""rc[3]:citation[0]:nonverbatim_quote"",""rc[4]:citation[0]:nonverbatim_quote"",""rc[5]:citation[0]:nonverbatim_quote"",""rc[6]:citation[0]:nonverbatim_quote"",""rc[7]:citation[0]:nonverbatim_quote"",""dimension:medical_safety_risk_recognition[0]:nonverbatim_quote"",""dimension:clinical_reasoning_direction[0]:nonverbatim_quote"",""dimension:actionability_responsibility_chain[0]:nonverbatim_quote"",""dimension:patient_family_realworld_adaptation[0]:nonverbatim_quote"",""dimension:continuity_memory_focus[0]:nonverbatim_quote"",""ho[1]:citation[0]:nonverbatim_quote"",""ho[3]:citation[0]:nonverbatim_quote"",""closure:citation[0]:nonverbatim_quote""]",False,False,False,1,True,True,True,False,direct_complete_evidence,0,80810b917e5ed129e3def6afa225f506392b58b771210711c7d441208e0a0807,5cfda5f2b7410648295bcf12c63b18a5d50c6206b8e1445184876aa027092224,31db05a43f2cd56ef2e63cf71560dde0f4e6b62de34f4f3b508cabe61325b7aa,848471470224dfaeac30c2ec473ea27f6901c51d682050ec484f194ce6e268b2
