public_trajectory_id,packet_id,case_id,doctor_model,trajectory_status,turns_completed,retained_event_count,doctor_message_count,doctor_turn_count,workspace_turn_count,workspace_entry_count,workspace_result_count,doctor_operation_routing_count,has_workspace,turns_per_workspace_turn,first_workspace_turn,last_workspace_turn,family_message_count,patient_message_count,doctor_system_notification_count,runtime_error_category,runtime_error_type,closure_status,closure_kind,case_disease_domain,case_target_problem,case_starting_phase,case_friction_intensity,case_primary_friction,case_secondary_frictions,case_tool_dependency,case_expected_turn_budget_category,case_high_order_capability_domains,aggregate_score_mean,aggregate_score_median,judge_score_range,judge_score_std,score_minus_case_mean,failure_flags,primary_failure_mode,low_score,very_low_score,below_strong,high_turn,very_high_turn,no_workspace,sparse_workspace,heavy_workspace,high_judge_disagreement,workspace_underuse_candidate,workspace_overuse_candidate,long_or_tool_intensive_low_score,closed_but_low_score,model_specific_weakness,serious_error_any_judge,minor_or_moderate_error_any_judge,important_non_chain_defect_any_judge
case_CL120_EHR_008__GPT-5.4,case_CL120_EHR_008__anon_30cecd35e4fce7ef,case_CL120_EHR_008,GPT-5.4,closed_success,69,145,69,69,2,2,2,2,True,34.5,1,2,70,0,0,,,closed,terminal_safe_episode_closed,cardiovascular,atrial_fibrillation_anticoagulation,post_handoff,moderate,misstated_family_or_patient_information,delayed_or_staged_result_return | low_adherence_or_refusal,high,medium,HO1 | HO2 | HO3 | HO4,3.25,3.5,4,1.479019945774904,-0.10000000000000009,below_strong | high_turn | high_judge_disagreement | long_or_tool_intensive_low_score | serious_error_any_judge,long_or_tool_intensive_low_score,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False
case_CL120_EHR_009__GPT-5.4,case_CL120_EHR_009__anon_14b6aaef8b45e47b,case_CL120_EHR_009,GPT-5.4,closed_success,27,59,27,27,0,0,0,0,False,,,,28,0,4,,,closed,terminal_safe_episode_closed,cardiovascular,hypertension_urgency,result_return,moderate,cost_transport_or_work_barrier,low_adherence_or_refusal | external_system_gap,high,medium,HO1 | HO2 | HO3 | HO4,3,3.0,4,1.5811388300841898,0.10000000000000009,low_score | below_strong | no_workspace | sparse_workspace | high_judge_disagreement | workspace_underuse_candidate | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,workspace_underuse_candidate,True,False,True,False,False,True,True,False,True,True,False,False,True,False,True,True,False
case_CL120_EHR_010__GPT-5.4,case_CL120_EHR_010__anon_b7bb784e1a4c9853,case_CL120_EHR_010,GPT-5.4,closed_success,12,31,12,12,1,1,1,1,True,12.0,1,1,13,0,3,,,closed,terminal_safe_episode_closed,cardiovascular,syncope,result_return,moderate,privacy_stigma_or_sensitive_history,external_system_gap | misstated_family_or_patient_information,high,medium,HO1 | HO2 | HO3 | HO4,3,3.0,4,2.0,-0.9500000000000002,low_score | below_strong | sparse_workspace | high_judge_disagreement | workspace_underuse_candidate | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,workspace_underuse_candidate,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,True,False
case_CL120_EHR_011__GPT-5.4,case_CL120_EHR_011__anon_35611a63ed7a5881,case_CL120_EHR_011,GPT-5.4,closed_success,10,21,10,10,0,0,0,0,False,,,,11,0,0,,,closed,terminal_safe_episode_closed,cardiovascular,chest_pain_acs_dissection,home_execution_failure,moderate,incomplete_patient_information,misstated_family_or_patient_information | cost_transport_or_work_barrier,high,medium,HO1 | HO2 | HO3 | HO4,4.5,4.5,1,0.5,0.7999999999999998,no_workspace | sparse_workspace,no_major_failure_flag,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
case_CL120_EHR_012__GPT-5.4,case_CL120_EHR_012__anon_9d53d1a3b64499a7,case_CL120_EHR_012,GPT-5.4,closed_success,49,109,49,49,1,2,2,2,True,49.0,1,1,50,0,4,,,closed,terminal_safe_episode_closed,cardiovascular,heart_failure_decompensation,longitudinal_followup,moderate,medication_confusion_or_execution_failure,cost_transport_or_work_barrier | privacy_stigma_or_sensitive_history,high,medium,HO1 | HO2 | HO3 | HO4,3,3.0,4,2.0,-0.20000000000000018,low_score | below_strong | sparse_workspace | high_judge_disagreement | workspace_underuse_candidate | closed_but_low_score | serious_error_any_judge,workspace_underuse_candidate,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
case_CL120_EHR_013__GPT-5.4,case_CL120_EHR_013__anon_cf56376c803bcec0,case_CL120_EHR_013,GPT-5.4,closed_success,10,26,10,10,0,0,0,0,False,,,,11,0,5,,,closed,terminal_safe_episode_closed,cardiovascular,atrial_fibrillation_anticoagulation,longitudinal_followup,moderate,caregiver_conflict_or_fatigue,privacy_stigma_or_sensitive_history | incomplete_patient_information,high,medium,HO1 | HO2 | HO3 | HO4,4,5.0,4,1.7320508075688772,1.4,no_workspace | sparse_workspace | high_judge_disagreement | serious_error_any_judge | minor_or_moderate_error_any_judge,high_judge_disagreement,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False
case_CL120_EHR_014__GPT-5.4,case_CL120_EHR_014__anon_2421cb12c97321b6,case_CL120_EHR_014,GPT-5.4,closed_success,8,22,8,8,1,1,1,1,True,8.0,1,1,9,0,2,,,closed,terminal_safe_episode_closed,cardiovascular,hypertension_urgency,discharge_transition,moderate,document_or_image_quality_problem,incomplete_patient_information | medication_confusion_or_execution_failure,high,medium,HO1 | HO2 | HO3 | HO4,4,4.5,3,1.224744871391589,1.4,sparse_workspace | high_judge_disagreement | minor_or_moderate_error_any_judge,high_judge_disagreement,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
case_CL120_EHR_015__GPT-5.4,case_CL120_EHR_015__anon_d8ccbed6089edfd2,case_CL120_EHR_015,GPT-5.4,closed_success,16,36,16,16,0,0,0,0,False,,,,17,0,3,,,closed,terminal_safe_episode_closed,respiratory,suspected_pulmonary_embolism_result_and_anticoagulation_followup,result_return,heavy,delayed_or_staged_result_return,medication_confusion_or_execution_failure | caregiver_conflict_or_fatigue,high,long,HO1 | HO2 | HO3 | HO4,5,5.0,0,0.0,1.35,no_workspace | sparse_workspace,no_major_failure_flag,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
case_CL120_EHR_016__GPT-5.4,case_CL120_EHR_016__anon_1e5471636d6b23d5,case_CL120_EHR_016,GPT-5.4,closed_success,4,12,4,4,0,0,0,0,False,,,,5,0,3,,,closed,terminal_safe_handoff_closed,respiratory,pneumonia,pre_handoff,heavy,low_adherence_or_refusal,caregiver_conflict_or_fatigue | document_or_image_quality_problem,high,long,HO1 | HO2 | HO3 | HO4,3.5,3.5,3,1.5,0.5,below_strong | no_workspace | sparse_workspace | high_judge_disagreement | workspace_underuse_candidate | minor_or_moderate_error_any_judge,workspace_underuse_candidate,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,True,False
case_CL120_EHR_017__GPT-5.4,case_CL120_EHR_017__anon_036c450365735f5a,case_CL120_EHR_017,GPT-5.4,closed_success,26,60,26,26,1,1,1,1,True,26.0,1,1,27,0,4,,,closed,terminal_safe_episode_closed,respiratory,lung_nodule_mass,post_handoff,heavy,external_system_gap,document_or_image_quality_problem | delayed_or_staged_result_return,high,long,HO1 | HO2 | HO3 | HO4,4.25,4.0,1,0.4330127018922193,-0.20000000000000018,sparse_workspace,no_major_failure_flag,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
case_CL120_EHR_018__GPT-5.4,case_CL120_EHR_018__anon_15ab2e9e958ed72d,case_CL120_EHR_018,GPT-5.4,closed_success,3,12,3,3,1,1,1,1,True,3.0,1,1,4,0,2,,,closed,terminal_safe_episode_closed,respiratory,pulmonary_embolism,post_handoff,extreme,misstated_family_or_patient_information,delayed_or_staged_result_return | low_adherence_or_refusal,high,extra_long,HO1 | HO2 | HO3 | HO4,1.5,1.5,1,0.5,-1.1,low_score | very_low_score | below_strong | sparse_workspace | workspace_underuse_candidate | closed_but_low_score | model_specific_weakness | serious_error_any_judge | minor_or_moderate_error_any_judge,very_low_score,True,True,True,False,False,False,True,False,False,True,False,False,True,True,True,True,False
case_CL120_EHR_019__GPT-5.4,case_CL120_EHR_019__anon_343ade00683c5e24,case_CL120_EHR_019,GPT-5.4,closed_success,12,41,12,12,3,4,4,4,True,4.0,1,3,13,0,4,,,closed,terminal_safe_episode_closed,respiratory,home_oxygen_or_inhaler_execution,post_handoff,light,cost_transport_or_work_barrier,low_adherence_or_refusal | external_system_gap,high,medium,HO1 | HO2 | HO3 | HO4,4,5.0,4,1.7320508075688772,1.4500000000000002,high_judge_disagreement | serious_error_any_judge,high_judge_disagreement,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
case_CL120_EHR_020__GPT-5.4,case_CL120_EHR_020__anon_87f7196dc0ea23d6,case_CL120_EHR_020,GPT-5.4,closed_success,4,19,4,4,1,2,2,2,True,4.0,1,1,5,0,4,,,closed,terminal_safe_episode_closed,respiratory,asthma_copd_exacerbation,result_return,light,privacy_stigma_or_sensitive_history,external_system_gap | misstated_family_or_patient_information,high,medium,HO1 | HO2 | HO3 | HO4,2.75,2.0,3,1.299038105676658,0.10000000000000009,low_score | very_low_score | below_strong | sparse_workspace | high_judge_disagreement | workspace_underuse_candidate | closed_but_low_score | minor_or_moderate_error_any_judge,very_low_score,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False
case_CL120_EHR_021__GPT-5.4,case_CL120_EHR_021__anon_589e2b1dcd95a298,case_CL120_EHR_021,GPT-5.4,open_at_100,100,211,100,100,1,2,2,2,True,100.0,1,1,101,0,4,,,soft_closed,milestone_closed_but_not_terminal,respiratory,pneumonia,result_return,light,incomplete_patient_information,misstated_family_or_patient_information | cost_transport_or_work_barrier,high,medium,HO1 | HO2 | HO3 | HO4,3,3.0,2,1.0,-0.04999999999999982,low_score | below_strong | high_turn | very_high_turn | sparse_workspace | high_judge_disagreement | workspace_underuse_candidate | long_or_tool_intensive_low_score | minor_or_moderate_error_any_judge,open_at_100,True,False,True,True,True,False,True,False,True,True,False,True,False,False,False,True,False
case_CL120_EHR_022__GPT-5.4,case_CL120_EHR_022__anon_57270d23b74dcd75,case_CL120_EHR_022,GPT-5.4,closed_success,11,38,11,11,3,4,4,4,True,3.6666666666666665,1,3,0,12,3,,,closed,terminal_safe_episode_closed,respiratory,lung_nodule_mass,home_execution_failure,light,medication_confusion_or_execution_failure,cost_transport_or_work_barrier | privacy_stigma_or_sensitive_history,high,medium,HO1 | HO2 | HO3 | HO4,4,5.0,4,1.7320508075688772,3.15,high_judge_disagreement | serious_error_any_judge,high_judge_disagreement,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
case_CL120_EHR_023__GPT-5.4,case_CL120_EHR_023__anon_fb788a0e5e08edf7,case_CL120_EHR_023,GPT-5.4,closed_success,10,27,10,10,1,1,1,1,True,10.0,1,1,11,0,3,,,closed,terminal_safe_episode_closed,respiratory,pulmonary_embolism,longitudinal_followup,light,caregiver_conflict_or_fatigue,privacy_stigma_or_sensitive_history | incomplete_patient_information,high,medium,HO1 | HO2 | HO3 | HO4,2.25,1.5,4,1.6393596310755,-0.3999999999999999,low_score | very_low_score | below_strong | sparse_workspace | high_judge_disagreement | workspace_underuse_candidate | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,very_low_score,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,True,False
case_CL120_EHR_024__GPT-5.4,case_CL120_EHR_024__anon_d5bdccad46c9ec66,case_CL120_EHR_024,GPT-5.4,closed_success,7,31,7,7,2,4,4,4,True,3.5,1,2,8,0,4,,,closed,terminal_safe_episode_closed,respiratory,home_oxygen_or_inhaler_execution,longitudinal_followup,moderate,document_or_image_quality_problem,incomplete_patient_information | medication_confusion_or_execution_failure,high,medium,HO1 | HO2 | HO3 | HO4,3.25,3.5,4,1.7853571071357126,0.8999999999999999,below_strong | high_judge_disagreement | serious_error_any_judge | minor_or_moderate_error_any_judge,high_judge_disagreement,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
case_CL120_EHR_025__GPT-5.4,case_CL120_EHR_025__anon_0e6e81c02edfc4fe,case_CL120_EHR_025,GPT-5.4,closed_success,66,142,66,66,1,1,1,1,True,66.0,1,1,67,0,6,,,closed,terminal_safe_handoff_closed,respiratory,asthma_copd_exacerbation,discharge_transition,moderate,delayed_or_staged_result_return,medication_confusion_or_execution_failure | caregiver_conflict_or_fatigue,high,medium,HO1 | HO2 | HO3 | HO4,4,5.0,4,1.7320508075688772,1.6,high_turn | sparse_workspace | high_judge_disagreement | serious_error_any_judge | minor_or_moderate_error_any_judge,high_judge_disagreement,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False
case_CL120_EHR_026__GPT-5.4,case_CL120_EHR_026__anon_cc08cd6168fba714,case_CL120_EHR_026,GPT-5.4,closed_success,24,53,24,24,0,0,0,0,False,,,,25,0,4,,,closed,terminal_safe_episode_closed,respiratory,pneumonia,palliative_terminal,moderate,low_adherence_or_refusal,caregiver_conflict_or_fatigue | document_or_image_quality_problem,high,medium,HO1 | HO2 | HO3 | HO4,2.75,2.5,4,1.7853571071357126,-0.2999999999999998,low_score | very_low_score | below_strong | no_workspace | sparse_workspace | high_judge_disagreement | workspace_underuse_candidate | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,very_low_score,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,True,False
case_CL120_EHR_027__GPT-5.4,case_CL120_EHR_027__anon_94433e48527719ef,case_CL120_EHR_027,GPT-5.4,closed_success,4,19,4,4,1,2,2,2,True,4.0,1,1,5,0,4,,,closed,terminal_safe_handoff_closed,endocrine_metabolic,diabetes_sick_day,pre_handoff,moderate,external_system_gap,document_or_image_quality_problem | delayed_or_staged_result_return,high,medium,HO1 | HO2 | HO3 | HO4,3.5,4.0,4,1.5,1.5499999999999998,sparse_workspace | high_judge_disagreement | serious_error_any_judge | minor_or_moderate_error_any_judge,high_judge_disagreement,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False
case_CL120_EHR_028__GPT-5.4,case_CL120_EHR_028__anon_e9023178b8b57b9a,case_CL120_EHR_028,GPT-5.4,closed_success,19,50,19,19,3,3,3,3,True,6.333333333333333,1,3,20,0,2,,,closed,terminal_safe_episode_closed,endocrine_metabolic,hypoglycemia,post_handoff,moderate,misstated_family_or_patient_information,delayed_or_staged_result_return | low_adherence_or_refusal,high,medium,HO1 | HO2 | HO3 | HO4,3,3.0,4,2.0,1.1,low_score | below_strong | high_judge_disagreement | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,closed_but_low_score,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False
case_CL120_EHR_029__GPT-5.4,case_CL120_EHR_029__anon_362e9b7cd0d50562,case_CL120_EHR_029,GPT-5.4,closed_success,96,201,96,96,2,2,2,2,True,48.0,1,2,97,0,2,,,closed,terminal_safe_episode_closed,endocrine_metabolic,thyroid_dysfunction,post_handoff,moderate,cost_transport_or_work_barrier,low_adherence_or_refusal | external_system_gap,high,medium,HO1 | HO2 | HO3 | HO4,3.25,3.0,3,1.299038105676658,-0.7999999999999998,low_score | below_strong | high_turn | very_high_turn | high_judge_disagreement | long_or_tool_intensive_low_score | closed_but_low_score | minor_or_moderate_error_any_judge,long_or_tool_intensive_low_score,True,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False
case_CL120_EHR_030__GPT-5.4,case_CL120_EHR_030__anon_f309324227a823da,case_CL120_EHR_030,GPT-5.4,closed_success,25,75,25,25,3,6,6,6,True,8.333333333333334,1,13,26,0,6,,,closed,terminal_safe_episode_closed,endocrine_metabolic,steroid_or_insulin_adjustment,post_handoff,moderate,privacy_stigma_or_sensitive_history,external_system_gap | misstated_family_or_patient_information,high,medium,HO1 | HO2 | HO3 | HO4,2.5,2.0,4,1.6583123951777,-0.2999999999999998,low_score | very_low_score | below_strong | high_judge_disagreement | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,very_low_score,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False
case_CL120_EHR_031__GPT-5.4,case_CL120_EHR_031__anon_379ce6b86922b87b,case_CL120_EHR_031,GPT-5.4,closed_success,31,89,31,31,4,7,7,7,True,7.75,1,19,0,32,5,,,closed,terminal_safe_episode_closed,endocrine_metabolic,obesity_sleep_apnea_metabolic_risk,result_return,moderate,incomplete_patient_information,misstated_family_or_patient_information | cost_transport_or_work_barrier,high,medium,HO1 | HO2 | HO3 | HO4,4,5.0,4,1.7320508075688772,2.4,high_judge_disagreement | serious_error_any_judge,high_judge_disagreement,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
case_CL120_EHR_032__GPT-5.4,case_CL120_EHR_032__anon_4340aa490dc05bb7,case_CL120_EHR_032,GPT-5.4,open_at_100,100,208,100,100,1,1,1,1,True,100.0,1,1,92,9,4,,,open,open_progressing,endocrine_metabolic,diabetes_sick_day,result_return,moderate,medication_confusion_or_execution_failure,cost_transport_or_work_barrier | privacy_stigma_or_sensitive_history,high,medium,HO1 | HO2 | HO3 | HO4,2.5,2.5,3,1.5,0.20000000000000018,low_score | very_low_score | below_strong | high_turn | very_high_turn | sparse_workspace | high_judge_disagreement | workspace_underuse_candidate | long_or_tool_intensive_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,open_at_100,True,True,True,True,True,False,True,False,True,True,False,True,False,False,True,True,False
case_CL120_EHR_033__GPT-5.4,case_CL120_EHR_033__anon_55af6b2bbb764324,case_CL120_EHR_033,GPT-5.4,closed_success,23,47,23,23,0,0,0,0,False,,,,24,0,0,,,closed,terminal_safe_episode_closed,endocrine_metabolic,hypoglycemia,home_execution_failure,heavy,caregiver_conflict_or_fatigue,privacy_stigma_or_sensitive_history | incomplete_patient_information,high,long,HO1 | HO2 | HO3 | HO4,4.25,5.0,3,1.299038105676658,1.75,no_workspace | sparse_workspace | high_judge_disagreement | minor_or_moderate_error_any_judge,high_judge_disagreement,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False
case_CL120_EHR_034__GPT-5.4,case_CL120_EHR_034__anon_3ada474c04829b2b,case_CL120_EHR_034,GPT-5.4,closed_success,9,27,9,9,1,1,1,1,True,9.0,1,1,0,10,5,,,closed,terminal_safe_episode_closed,endocrine_metabolic,thyroid_dysfunction,longitudinal_followup,heavy,document_or_image_quality_problem,incomplete_patient_information | medication_confusion_or_execution_failure,high,long,HO1 | HO2 | HO3 | HO4,3.5,3.5,3,1.5,1.1,below_strong | sparse_workspace | high_judge_disagreement | workspace_underuse_candidate | minor_or_moderate_error_any_judge,workspace_underuse_candidate,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False
