packet_id,public_model_slug,public_trajectory_id,case_id,doctor_model,terminal_status,turns_completed,runtime_error_present,source_trajectory_sha256,packet_sha256,source_trajectory_file,retained_event_count,doctor_message_count,doctor_turn_count,workspace_turn_count,workspace_entry_count,workspace_result_count,doctor_operation_routing_count,has_workspace,turns_per_workspace_turn,first_workspace_turn,last_workspace_turn,family_message_count,patient_message_count,doctor_system_notification_count,runtime_error_category,runtime_error_type,runtime_error_message_excerpt,closure_status,closure_kind,closed_success_flag,open_at_100_flag,runtime_error_flag,aggregate_score_median,aggregate_score_mean,judge_score_range,judge_score_std,serious_error_any_judge,minor_or_moderate_error_any_judge,important_non_chain_defect_any_judge,judge_reported_grade_mismatch_count,judge_output_quality_error_count,judge_with_any_quality_error_count,contract_complexity_index,contract_complexity_level
case_CL120_EHR_005__anon_43cade2b6276a1cd,Kimi-K2,case_CL120_EHR_005__Kimi-K2,case_CL120_EHR_005,Kimi K2,closed_success,4,False,d1477d4362e4fb0cbf4d6ba0d250dc432ecbd11ebe9942474b4a4a2265849648,1f4fb8ac4dc4a707d557132278a3979eb066e5bfd1baa1c82da0c9c47a97667b,trajectories/by_model/Kimi-K2/case_CL120_EHR_005.json,24,4,4,1,3,3,3,True,4.0,1,1,5,0,6,,,,closed,terminal_safe_handoff_closed,True,False,False,3.0,3,4,2.0,True,True,False,0,21,4,5,moderate
case_CL120_EHR_006__anon_25fd4bc9c85f1ea3,Kimi-K2,case_CL120_EHR_006__Kimi-K2,case_CL120_EHR_006,Kimi K2,closed_success,6,False,348dc961c933e59258c763cc8a57f4baf9f61b4d8a63091f9d7187b87282a078,a56e6699332e707927348f800fd77191f264cd34929c50e07d57750173c7f5ca,trajectories/by_model/Kimi-K2/case_CL120_EHR_006.json,23,6,6,1,3,3,3,True,6.0,1,1,7,0,1,,,,closed,terminal_safe_handoff_closed,True,False,False,2.0,1.75,1,0.4330127018922193,True,True,False,0,17,3,4,moderate
case_CL120_EHR_007__anon_740fc9a3fe249165,Kimi-K2,case_CL120_EHR_007__Kimi-K2,case_CL120_EHR_007,Kimi K2,closed_success,4,False,717fac2a45c2b1e23e0a1e1074923fc9d6a1d12cf2ab34615f5effd6e0de7d7c,7e9d15dd561716295358bf7eafd688c079b1816a97f4314d834b17b7a6862125,trajectories/by_model/Kimi-K2/case_CL120_EHR_007.json,28,4,4,2,5,5,5,True,2.0,1,3,5,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,2.5,2.75,4,1.7853571071357126,True,True,True,2,20,2,7,high
case_CL120_EHR_008__anon_737227a8979c4b2f,Kimi-K2,case_CL120_EHR_008__Kimi-K2,case_CL120_EHR_008,Kimi K2,closed_success,36,False,e7f5c6741d60613da4d8b0e4f2ec9651a8b69d96da6b430358de4932c329d768,ae9704e3338aa1ce591cad874994f06ddebeddb4672df2f577d4b57f8c755819,trajectories/by_model/Kimi-K2/case_CL120_EHR_008.json,100,36,36,2,8,7,7,True,18.0,1,2,37,0,5,,,,closed,terminal_safe_episode_closed,True,False,False,2.5,2.75,4,1.7853571071357126,True,True,True,1,52,4,6,moderate
case_CL120_EHR_009__anon_cb328d05e574c3b8,Kimi-K2,case_CL120_EHR_009__Kimi-K2,case_CL120_EHR_009,Kimi K2,closed_success,13,False,ead2ff25d8dbbe7c1d6cfc981490c441008574369f5ea005a25bed5b049e52a7,91db565ee803f8cf7d2aae7f7ef810b3e6cd536dc5f31fa3b141b19087674e02,trajectories/by_model/Kimi-K2/case_CL120_EHR_009.json,44,13,13,1,5,4,4,True,13.0,1,1,13,1,4,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.75,3,1.299038105676658,False,True,True,0,20,3,4,moderate
case_CL120_EHR_010__anon_0b9bdf5f76668fa1,Kimi-K2,case_CL120_EHR_010__Kimi-K2,case_CL120_EHR_010,Kimi K2,closed_success,9,False,fb6b84d7be3e2840522ea9b3181609525e965c14cf8553547c3bb32b16e5b754,410e9ddd31d321f222533ba2bb902161a09a9d3c53a8454cfa4160cd57bf6196,trajectories/by_model/Kimi-K2/case_CL120_EHR_010.json,37,9,9,2,6,5,5,True,4.5,1,3,10,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,4.5,4,3,1.224744871391589,False,True,True,1,28,4,7,high
case_CL120_EHR_011__anon_1c18b7010517d753,Kimi-K2,case_CL120_EHR_011__Kimi-K2,case_CL120_EHR_011,Kimi K2,closed_success,15,False,f756091a21d2d282964377d158e554ebec4e7f35596f2532b81a8004da7ebb86,cd568d9092c755cd3b60bda539d0c0fcc88918a9eabe0c1650e954f849c60a54,trajectories/by_model/Kimi-K2/case_CL120_EHR_011.json,50,15,15,2,6,5,5,True,7.5,1,12,16,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,5.0,4,4,1.7320508075688772,True,True,False,2,43,3,5,moderate
case_CL120_EHR_012__anon_90a60885c2851492,Kimi-K2,case_CL120_EHR_012__Kimi-K2,case_CL120_EHR_012,Kimi K2,open_at_100,100,False,be2025cd70494b6808df24c58fca3e09865df3f0d5b6fb530dd787e93e4169c0,83400a355f96b0f51cacfe04730bbc00f17f038111dbfd1cfc05765bb1041072,trajectories/by_model/Kimi-K2/case_CL120_EHR_012.json,295,100,100,19,30,27,29,True,5.2631578947368425,1,99,101,0,7,,,,open,open_progressing,False,True,False,3.5,3,3,1.224744871391589,True,False,False,1,47,4,7,high
case_CL120_EHR_013__anon_99bfbc531694883e,Kimi-K2,case_CL120_EHR_013__Kimi-K2,case_CL120_EHR_013,Kimi K2,closed_success,8,False,38b5a08dc8ccfcc8f37b0c70849bd9c2c50fe7176e991ef48a66e46bfdb87cb0,c21814ea99c2d17a5a1319a656e0f31e32521760b43ab838a9a198dd90fec5a0,trajectories/by_model/Kimi-K2/case_CL120_EHR_013.json,47,8,8,3,7,6,7,True,2.6666666666666665,1,7,9,0,7,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3,4,1.5811388300841898,True,True,False,0,18,2,6,moderate
case_CL120_EHR_014__anon_d0726256ce3cfedb,Kimi-K2,case_CL120_EHR_014__Kimi-K2,case_CL120_EHR_014,Kimi K2,closed_success,11,False,4e637b712bd8bd0e0fb1ec60135deefc32575699ce6bc91a0b7c36fde57c1a9d,9583747448bc37bd9f1d5db8a78e7e6a7bc336f8856c7ed1cf9f239b9c7acad4,trajectories/by_model/Kimi-K2/case_CL120_EHR_014.json,32,11,11,1,2,2,2,True,11.0,1,1,12,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.5,4,1.5,True,True,False,1,28,4,6,moderate
case_CL120_EHR_015__anon_a495dc7865472035,Kimi-K2,case_CL120_EHR_015__Kimi-K2,case_CL120_EHR_015,Kimi K2,closed_success,17,False,e9f2e3617787d02d073abe1c8f2796b7808b2204e231dc6008d4a3c537495446,48ca37ab4d4879523a60ec13f4caad225288b3d0812b46b3820900246330bfcc,trajectories/by_model/Kimi-K2/case_CL120_EHR_015.json,54,17,17,1,5,4,4,True,17.0,1,1,18,0,6,,,,closed,terminal_safe_episode_closed,True,False,False,5.0,4,4,1.7320508075688772,True,True,False,0,25,4,10,high
case_CL120_EHR_016__anon_da3c413db49ddabe,Kimi-K2,case_CL120_EHR_016__Kimi-K2,case_CL120_EHR_016,Kimi K2,closed_success,3,False,62ab383d8e6248fdd90c21e3003de4b307ecd47633d8bf7981b89cb05beee9b5,625b4849dd84d4e05cedf26917db4f4e67d2159f9b8f6646b2c9e5b695974c09,trajectories/by_model/Kimi-K2/case_CL120_EHR_016.json,15,3,3,1,2,2,2,True,3.0,1,1,4,0,2,,,,closed,terminal_safe_handoff_closed,True,False,False,1.5,1.5,1,0.5,True,True,False,0,13,4,8,high
case_CL120_EHR_017__anon_6dc128a6375aa1f4,Kimi-K2,case_CL120_EHR_017__Kimi-K2,case_CL120_EHR_017,Kimi K2,closed_success,45,False,e035f5490516ccc1009d1e7625b179e5b1f8373bd9ddb0d6b6e7b28a930bcfe0,d4bbfa7ebc34828c78a73565eb962339c09b33bc8dab02750b06095b180cfd6b,trajectories/by_model/Kimi-K2/case_CL120_EHR_017.json,120,45,45,5,10,8,9,True,9.0,1,45,46,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,5.0,4,4,1.7320508075688772,True,False,False,0,44,4,8,high
case_CL120_EHR_018__anon_ffcf106f3f7fd92c,Kimi-K2,case_CL120_EHR_018__Kimi-K2,case_CL120_EHR_018,Kimi K2,closed_success,12,False,d528f1bf8052c8e10b594183358ef4a3bf8586943b7152d5c571c6e44d27b481,eec2e48a75e1e0b7be89f8ae90e284a6c4168f2bfa36b695429c5bd77c78c61e,trajectories/by_model/Kimi-K2/case_CL120_EHR_018.json,60,12,12,4,12,10,10,True,3.0,1,11,13,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,5.0,4,4,1.7320508075688772,True,True,False,1,19,2,7,high
case_CL120_EHR_019__anon_2fed287fa4a97584,Kimi-K2,case_CL120_EHR_019__Kimi-K2,case_CL120_EHR_019,Kimi K2,closed_success,12,False,a708035e8cbd1af3e2f6c9f26a1ec3ac1928b6436c99c7bdbbe6c18ad8a95913,2766d838f259086c028d62909d68902860a6acdcf02005bd20496031674a4afc,trajectories/by_model/Kimi-K2/case_CL120_EHR_019.json,54,12,12,5,8,8,8,True,2.4,1,11,13,0,5,,,,closed,terminal_safe_episode_closed,True,False,False,2.5,2.75,4,1.7853571071357126,True,True,True,0,14,3,6,moderate
case_CL120_EHR_020__anon_0e2cc38462a9ff99,Kimi-K2,case_CL120_EHR_020__Kimi-K2,case_CL120_EHR_020,Kimi K2,closed_success,3,False,ad2ec5bf749f2ad173a8cf1721c5e2c37f92ef207d3c0fe4052f930b4104daf9,1cefcb476ba1cd15621b854f82bee602c3faea607a074bd1183e9ac9106bcbbc,trajectories/by_model/Kimi-K2/case_CL120_EHR_020.json,27,3,3,2,6,5,5,True,1.5,1,2,4,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,2.5,2.75,4,1.479019945774904,True,True,False,0,17,4,5,moderate
case_CL120_EHR_021__anon_9f66fd8dcdba41df,Kimi-K2,case_CL120_EHR_021__Kimi-K2,case_CL120_EHR_021,Kimi K2,open_at_100,100,False,b7698472fda28d603666336a3d51bc273ce30aec04549ca70a3d625c7c2c7b09,ed9a3648541e708dee919f935de40a32ecfe6b5cd02afed7faf1c0824828eac4,trajectories/by_model/Kimi-K2/case_CL120_EHR_021.json,320,100,100,14,26,21,25,True,7.142857142857143,1,98,101,0,45,,,,open,open_progressing,False,True,False,2.0,2.5,4,1.6583123951777,True,False,False,0,30,4,4,moderate
case_CL120_EHR_022__anon_e8b97e6279d89251,Kimi-K2,case_CL120_EHR_022__Kimi-K2,case_CL120_EHR_022,Kimi K2,closed_success,7,False,1e7ad4e06e120ec318a4738c5d2fd64c21c27cb9874fee288812bd1f76bab18a,97591dfd86fec35c342fc0bfc46a33b4f55c7bfc915dde9be150400e0c11f4d9,trajectories/by_model/Kimi-K2/case_CL120_EHR_022.json,38,7,7,3,7,6,6,True,2.3333333333333335,1,3,0,8,4,,,,closed,terminal_safe_episode_closed,True,False,False,1.0,2,4,1.7320508075688772,True,True,True,0,23,4,5,moderate
case_CL120_EHR_023__anon_3f07ee23e4e3c602,Kimi-K2,case_CL120_EHR_023__Kimi-K2,case_CL120_EHR_023,Kimi K2,closed_success,13,False,a2617421efd4d2bc92f13752f632b39b5a9bb28eeffd441d3c348401cc22f181,3b1bd3a42c1d0e36c6fa18b38a6f200b2d9f273f18380b1660aa197b0aacb447,trajectories/by_model/Kimi-K2/case_CL120_EHR_023.json,46,13,13,2,6,5,5,True,6.5,1,2,14,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,2.5,2.75,4,1.7853571071357126,True,True,False,2,28,4,6,moderate
case_CL120_EHR_024__anon_c78067e8d9b20f04,Kimi-K2,case_CL120_EHR_024__Kimi-K2,case_CL120_EHR_024,Kimi K2,closed_success,4,False,13184db80435a60700fd7d1040e89b81df4b9e5809bf51947ece31f51daad069,02e77d39c16ea98d414f60ce29f4d3f55df06f1cc081f3ca3ef21dc54832ab22,trajectories/by_model/Kimi-K2/case_CL120_EHR_024.json,35,4,4,2,8,7,7,True,2.0,1,2,5,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,1.0,2,4,1.7320508075688772,True,True,False,0,19,4,6,moderate
case_CL120_EHR_025__anon_d772f51611e22c65,Kimi-K2,case_CL120_EHR_025__Kimi-K2,case_CL120_EHR_025,Kimi K2,closed_success,52,False,33d7cbd2b59acb6d89eaed15137cf19db86e6c4e2b2374e86ecec9275ace6823,89843b54b2278e730399aaf667f406b191bc37394e87b2e4dd894e8964b53ecb,trajectories/by_model/Kimi-K2/case_CL120_EHR_025.json,293,52,52,3,11,9,9,True,17.333333333333332,1,3,51,2,158,,,,closed,terminal_safe_handoff_closed,True,False,False,4.5,4,3,1.224744871391589,False,True,False,1,24,4,7,high
case_CL120_EHR_026__anon_5c8d6c75c2fe57fb,Kimi-K2,case_CL120_EHR_026__Kimi-K2,case_CL120_EHR_026,Kimi K2,closed_success,32,False,dd2517e6e4c1b911d012d0be5a2bdcbeb152ad75298d4b71c5be5fbf35d88cb9,f5aae00f42847f276e37fea742fd9307cc05c0eb309ad19fdbc49281b2f2d4c8,trajectories/by_model/Kimi-K2/case_CL120_EHR_026.json,80,32,32,2,4,3,4,True,16.0,1,2,33,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.5,4,1.6583123951777,True,True,True,0,43,4,8,high
case_CL120_EHR_027__anon_8406c49514484c8b,Kimi-K2,case_CL120_EHR_027__Kimi-K2,case_CL120_EHR_027,Kimi K2,closed_success,6,False,0e73bd6f221680d31f509289af1e89fb7a02a3add585e5c8bb5f4ba7645bd2ae,6d55a09f7b4ff505e6002fb8ed4446a9559ed4b5bec0632feaecbb12274bbbfc,trajectories/by_model/Kimi-K2/case_CL120_EHR_027.json,38,6,6,2,8,7,7,True,3.0,1,2,7,0,3,,,,closed,terminal_safe_handoff_closed,True,False,False,1.0,1,0,0.0,True,True,True,0,9,3,6,moderate
case_CL120_EHR_028__anon_f4db8f9a2bc81c2d,Kimi-K2,case_CL120_EHR_028__Kimi-K2,case_CL120_EHR_028,Kimi K2,closed_success,47,False,de8ae64f05dbf32b43c4baf6f1e4ab54bfa2e8194148d12b41d9e0f881f58e36,95bce2014d03150fcb00aa092a0abe7f18d31f6443d29316b1bf6514391a5d5a,trajectories/by_model/Kimi-K2/case_CL120_EHR_028.json,150,47,47,9,17,12,15,True,5.222222222222222,1,47,48,0,10,,,,closed,terminal_safe_episode_closed,True,False,False,1.5,2.25,4,1.6393596310755,True,True,False,0,33,3,4,moderate
case_CL120_EHR_029__anon_04ba3a20c24da093,Kimi-K2,case_CL120_EHR_029__Kimi-K2,case_CL120_EHR_029,Kimi K2,closed_success,10,False,fcd6af978f1c3502663b809b5cede25022b8224650a2600b6f787f789addd58b,cd1cb28415f298482c48d2bd6b345e1f17512ec3acfed619d1f06ad75d8509e9,trajectories/by_model/Kimi-K2/case_CL120_EHR_029.json,56,10,10,4,11,10,10,True,2.5,1,6,11,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,2.5,2.75,4,1.479019945774904,True,True,False,0,17,4,7,high
case_CL120_EHR_030__anon_fd353ee0c81d4f03,Kimi-K2,case_CL120_EHR_030__Kimi-K2,case_CL120_EHR_030,Kimi K2,closed_success,38,False,8e06fc1d2b139e5c3f523d864dad5a6a23b34168e875d4a42f298602ef5cd948,f1e16fadc2de02bbd68cdf66a048e1ea4571d045f438f78032596a899c51fa45,trajectories/by_model/Kimi-K2/case_CL120_EHR_030.json,101,38,38,2,8,7,7,True,19.0,1,35,39,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,1.0,1,0,0.0,True,True,False,0,39,4,5,moderate
case_CL120_EHR_031__anon_9eed0ae1b11ba7a8,Kimi-K2,case_CL120_EHR_031__Kimi-K2,case_CL120_EHR_031,Kimi K2,closed_success,6,False,250d9766e565f1ac75e9ee3adf1e6237a7b81dfe6b06782ae2ea1b04875ebb40,8d30de5ef4895a69e725be656ea907cfd2418df31150324ca01e14fecb96c437,trajectories/by_model/Kimi-K2/case_CL120_EHR_031.json,46,6,6,3,9,8,8,True,2.0,1,4,0,7,7,,,,closed,terminal_safe_episode_closed,True,False,False,1.5,2.25,4,1.6393596310755,True,True,False,0,16,4,6,moderate
case_CL120_EHR_032__anon_dce1051cfda0a099,Kimi-K2,case_CL120_EHR_032__Kimi-K2,case_CL120_EHR_032,Kimi K2,closed_success,60,False,61a95dbd102dc05ca026712a1333422bc94ddfcb76cbfb98af2a68c8623a0f53,333b11f8b52f38f5bb0c807570b1e4635182329c3366b007c1fd86877bf68124,trajectories/by_model/Kimi-K2/case_CL120_EHR_032.json,177,60,60,7,14,10,13,True,8.571428571428571,1,59,2,59,17,,,,closed,terminal_safe_episode_closed,True,False,False,1.0,1,0,0.0,True,True,False,0,16,3,3,low
case_CL120_EHR_033__anon_d40fb89af93de1bd,Kimi-K2,case_CL120_EHR_033__Kimi-K2,case_CL120_EHR_033,Kimi K2,closed_success,9,False,52cf33e4521d37e8f206a6b707f7f32e7687ddded9c1d9d27f3e7ff0476d1570,ca6f6e4f019d5ef71eb5d077cb3007137fb621895ba50900a78ccba59ed936ac,trajectories/by_model/Kimi-K2/case_CL120_EHR_033.json,42,9,9,2,6,6,6,True,4.5,1,2,10,0,5,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.25,3,1.0897247358851685,True,True,False,0,25,3,10,high
case_CL120_EHR_034__anon_9b411009ff1b8c10,Kimi-K2,case_CL120_EHR_034__Kimi-K2,case_CL120_EHR_034,Kimi K2,closed_success,15,False,cc622e0a0ba22b92e2b8c349d4d90e7593b51837caa20f7bc0f8d49e182fcf1c,fccf34c2bb4506585cdea7a7b5b5e82405a2f0a737b24203c1f196d30ccdc769,trajectories/by_model/Kimi-K2/case_CL120_EHR_034.json,64,15,15,3,10,9,9,True,5.0,1,7,0,16,5,,,,closed,terminal_safe_episode_closed,True,False,False,1.5,2.25,4,1.6393596310755,True,True,True,0,30,4,5,moderate
case_CL120_EHR_035__anon_56292dbc8637b9a4,Kimi-K2,case_CL120_EHR_035__Kimi-K2,case_CL120_EHR_035,Kimi K2,closed_success,15,False,70c1baca30e2e1e3d825d0642cd678379cf1003ad243a017a4a5d90b3c25e6db,09ac9b84aedd4e91458cc2b451d3d56881ecf291984c8ccc93de9da0b6a0b9c7,trajectories/by_model/Kimi-K2/case_CL120_EHR_035.json,54,15,15,2,6,5,5,True,7.5,1,2,0,16,7,,,,closed,terminal_safe_episode_closed,True,False,False,1.0,1.25,1,0.4330127018922193,True,True,True,1,24,4,8,high
case_CL120_EHR_036__anon_a5139a77417c64ac,Kimi-K2,case_CL120_EHR_036__Kimi-K2,case_CL120_EHR_036,Kimi K2,closed_success,95,False,2260a048cedf79082a1c76236edc067f237b391ac083691394eb17bb0d03799d,503c27710b63688ff2f1d08e6eccc9ea17fbedf01a0bf5b25760ab6e610a97c2,trajectories/by_model/Kimi-K2/case_CL120_EHR_036.json,248,95,95,8,17,15,16,True,11.875,1,63,0,96,8,,,,closed,terminal_safe_episode_closed,True,False,False,1.0,2,4,1.7320508075688772,True,True,False,0,31,4,5,moderate
case_CL120_EHR_037__anon_2a470af9be1380a2,Kimi-K2,case_CL120_EHR_037__Kimi-K2,case_CL120_EHR_037,Kimi K2,closed_success,39,False,c8f8ce8750ee43c328efef1a568ca27dd732adabc9a84575a81cbd8451c7379d,e4c516863af9f5c23aef6eb8db24922c4959b5a2b1993ddc96f102a1621b4965,trajectories/by_model/Kimi-K2/case_CL120_EHR_037.json,143,39,39,6,16,14,14,True,6.5,1,38,40,0,19,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3,4,2.0,True,False,False,0,34,4,6,moderate
case_CL120_EHR_038__anon_30d984d675e8d79e,Kimi-K2,case_CL120_EHR_038__Kimi-K2,case_CL120_EHR_038,Kimi K2,closed_success,7,False,31a5865f2f84f4584946d8277fff858db29ca70e866e070a1d4d997483ff3c52,fa0dadabfd5ff3e9f46719184c3b476c70afc3818f0201287865b20f5958aa23,trajectories/by_model/Kimi-K2/case_CL120_EHR_038.json,38,7,7,3,7,6,6,True,2.3333333333333335,1,6,8,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,1.5,1.5,1,0.5,True,True,True,0,19,4,6,moderate
case_CL120_EHR_039__anon_6396a1f9b55dd480,Kimi-K2,case_CL120_EHR_039__Kimi-K2,case_CL120_EHR_039,Kimi K2,closed_success,10,False,b13ac772dbb7714e5639af2c295f9af12b045b3c0eb2244baf6b1762dfac52a4,e7458772840ee2fbb33087f2ec325cae66163fe2e5f0831a0e0aa56a11a89fa3,trajectories/by_model/Kimi-K2/case_CL120_EHR_039.json,49,10,10,2,10,8,8,True,5.0,1,2,0,11,2,,,,closed,terminal_safe_episode_closed,True,False,False,1.0,2,4,1.7320508075688772,True,True,True,1,24,4,2,low
case_CL120_EHR_040__anon_2388b9b1e5bea9d6,Kimi-K2,case_CL120_EHR_040__Kimi-K2,case_CL120_EHR_040,Kimi K2,closed_success,7,False,48961ea49ccb80d434c5cc66126082922e3b7daed87708adf7d7384fe5e15733,a08252f1c26c0963c42c05cea5b32680449e8f06b2af837caec0175a79036f4a,trajectories/by_model/Kimi-K2/case_CL120_EHR_040.json,44,7,7,2,10,8,8,True,3.5,1,3,8,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,1.0,2,4,1.7320508075688772,True,True,False,0,12,4,3,low
case_CL120_EHR_041__anon_0a858f5a43a2c124,Kimi-K2,case_CL120_EHR_041__Kimi-K2,case_CL120_EHR_041,Kimi K2,closed_success,9,False,79b9c79a7bf39bf433dc1d0e6a2852743e0f0d1d898fc6d76f2e33c9fdce0b71,5a13e8181297bb786bc4193ffd07264720863fba714c3dd3bc9a759e42a78862,trajectories/by_model/Kimi-K2/case_CL120_EHR_041.json,31,9,9,2,3,3,3,True,4.5,1,6,10,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,1.5,2,3,1.224744871391589,True,True,True,1,29,4,8,high
case_CL120_EHR_042__anon_9d9379a30d7179ee,Kimi-K2,case_CL120_EHR_042__Kimi-K2,case_CL120_EHR_042,Kimi K2,closed_success,12,False,2cb5f4c3483163726f82cd9432fab38d374f375b30d8e4c49d6f6e226701f264,f0f234f97a149de5ca590b91e7272925981366980bf1dc3b829cbc1abe95d3fd,trajectories/by_model/Kimi-K2/case_CL120_EHR_042.json,56,12,12,4,12,9,10,True,3.0,1,6,0,13,0,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.5,4,1.5,True,True,True,0,24,3,6,moderate
case_CL120_EHR_043__anon_b9e6b07debfdc58c,Kimi-K2,case_CL120_EHR_043__Kimi-K2,case_CL120_EHR_043,Kimi K2,closed_success,34,False,457b0807e0064607599c7611defb86e8b6af5a82f2035e5f0ada7d4eb400afe7,9b5fe6b8c7140c6b84696ea276d15ba5b08e19c8a6a086d2867281b8685546c2,trajectories/by_model/Kimi-K2/case_CL120_EHR_043.json,75,34,34,1,1,1,1,True,34.0,1,1,35,0,3,,,,closed,terminal_bounded_episode_closed,True,False,False,3.0,3,4,2.0,True,True,True,0,33,4,5,moderate
case_CL120_EHR_044__anon_612a7f737ffe234b,Kimi-K2,case_CL120_EHR_044__Kimi-K2,case_CL120_EHR_044,Kimi K2,closed_success,40,False,bc546699f9342a38a82d5134b5e0a9edad0157683e49df002fd2b5351330395f,9dc24403606c607f1a2432b0bd0fdf2229506c7b1d7c0bed0cffa47dedce6a4c,trajectories/by_model/Kimi-K2/case_CL120_EHR_044.json,163,40,40,3,7,5,6,True,13.333333333333334,1,22,0,41,60,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3,4,2.0,True,False,False,1,32,4,5,moderate
case_CL120_EHR_045__anon_42e6d580fa74f6a1,Kimi-K2,case_CL120_EHR_045__Kimi-K2,case_CL120_EHR_045,Kimi K2,closed_success,11,False,a6c0f4f49fbce2ccd2cbe325eb351086e5a82d6be86bcbd397ed13c53be930c6,ebbfd9a61326b8b949bddd1c6fb465380e3417b079d4407c85c1301f4742b48f,trajectories/by_model/Kimi-K2/case_CL120_EHR_045.json,51,11,11,2,9,8,8,True,5.5,1,5,0,12,3,,,,closed,terminal_safe_handoff_closed,True,False,False,3.0,3,4,2.0,True,True,False,0,22,2,6,moderate
case_CL120_EHR_046__anon_7a0090721717921c,Kimi-K2,case_CL120_EHR_046__Kimi-K2,case_CL120_EHR_046,Kimi K2,closed_success,25,False,be08e009ee1f42fb2c3c4ed9c41e8c904b28b1a959809b6218cdbadb3d96da49,5f80e1783c97a74f41d8b323b7482168021b593a8d45003d0d781fe16b6fd364,trajectories/by_model/Kimi-K2/case_CL120_EHR_046.json,117,25,25,5,9,5,9,True,5.0,1,17,25,1,40,,,,closed,terminal_safe_episode_closed,True,False,False,5.0,4,4,1.7320508075688772,True,True,True,1,32,3,6,moderate
case_CL120_EHR_047__anon_4e42ac088a85d2b7,Kimi-K2,case_CL120_EHR_047__Kimi-K2,case_CL120_EHR_047,Kimi K2,closed_success,18,False,fa0aab9664b88c06696cab0de7173bbc3171cdd71afe32e8ce5135b4651f79d0,94e56392df39c150b6e57c144fc54c035501543091a6701dd65e04f8817ae3fb,trajectories/by_model/Kimi-K2/case_CL120_EHR_047.json,58,18,18,2,7,4,6,True,9.0,1,15,19,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.75,3,1.299038105676658,False,True,False,1,24,3,7,high
case_CL120_EHR_048__anon_855e59ae05cf1506,Kimi-K2,case_CL120_EHR_048__Kimi-K2,case_CL120_EHR_048,Kimi K2,closed_success,12,False,fe92aca1adc41b6b7625fdde702d423618da50b81758a332f6df75feadaa3ce9,8ecac5542783b48b9dda1860beee631d7f936428b023ba6b90ee0d827c743ea3,trajectories/by_model/Kimi-K2/case_CL120_EHR_048.json,42,12,12,2,5,5,5,True,6.0,1,2,13,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,5.0,4,4,1.7320508075688772,True,True,True,0,32,2,7,high
case_CL120_EHR_049__anon_9e773f8589d7b5c6,Kimi-K2,case_CL120_EHR_049__Kimi-K2,case_CL120_EHR_049,Kimi K2,closed_success,13,False,b60fb46df76adafc46a1fceb1cb54736e8a5835a90b2893d7dc5c5d63b1b1985,2b2360887ba28116b47eb888b477c8dc67ec2f5c445708f33b059f283a8243de,trajectories/by_model/Kimi-K2/case_CL120_EHR_049.json,51,13,13,2,8,7,7,True,6.5,1,2,0,14,2,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.25,4,1.7853571071357126,True,True,True,1,24,3,5,moderate
case_CL120_EHR_050__anon_6fc72126367dd07a,Kimi-K2,case_CL120_EHR_050__Kimi-K2,case_CL120_EHR_050,Kimi K2,closed_success,34,False,d42289463866adce7bf17cc5ab7ea9da9bc15e8bc39d0fd83224497dfb6afa7a,d444421c0f7ac1e03298b9a7287eb9512a153c3338cc7cf119e719b9f725cbb0,trajectories/by_model/Kimi-K2/case_CL120_EHR_050.json,105,34,34,8,10,9,10,True,4.25,1,34,35,0,5,,,,closed,terminal_safe_episode_closed,True,False,False,1.0,1.25,1,0.4330127018922193,True,True,True,0,34,4,9,high
